index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
1118,2018-11-08 18:20:00,5.168,0.251,1007.7,109.7,112.5,116.7,28.7,56.0
1119,2018-11-08 18:30:00,4.672,0.177,1007.7,115.3,116.7,119.5,28.7,58.1
1120,2018-11-08 18:40:00,4.596,0.145,1007.8,108.3,111.1,115.3,28.5,59.1
1121,2018-11-08 18:50:00,4.505,0.251,1007.8,102.7,102.7,106.9,28.5,60.3
1122,2018-11-08 19:00:00,4.778,0.0,1007.9,99.8,101.3,104.1,28.3,60.1
1123,2018-11-08 19:10:00,4.643,0.145,1007.9,94.2,95.6,97.0,28.3,59.1
1124,2018-11-08 19:20:00,4.571,0.205,1008.0,90.0,87.2,88.6,28.5,58.7
1125,2018-11-08 19:30:00,4.898,0.205,1008.0,85.8,83.0,80.2,28.3,59.2
1126,2018-11-08 19:40:00,4.923,0.205,1008.2,85.8,81.6,77.3,28.3,58.1
1127,2018-11-08 19:50:00,4.994,0.324,1008.3,81.6,77.3,71.7,28.5,56.8
1128,2018-11-08 20:00:00,3.187,1.089,1008.4,49.2,30.9,7.0,27.7,59.6
1129,2018-11-08 20:10:00,2.462,0.512,1008.5,1.4,344.5,322.0,26.6,59.4
1130,2018-11-08 20:20:00,2.799,0.355,1008.6,341.7,327.7,315.0,26.3,59.8
1131,2018-11-08 20:30:00,3.815,0.491,1008.7,329.1,317.8,303.8,25.8,60.1
1132,2018-11-08 20:40:00,4.913,0.177,1008.8,320.6,310.8,300.9,25.4,60.9
1133,2018-11-08 20:50:00,4.49,0.383,1008.8,322.0,309.4,298.1,25.4,60.8
1134,2018-11-08 21:00:00,3.786,0.324,1008.8,322.0,310.8,299.5,25.4,59.3
1135,2018-11-08 21:10:00,4.382,0.383,1008.8,322.0,310.8,303.8,25.5,57.7
1136,2018-11-08 21:20:00,4.598,0.369,1008.9,327.7,317.8,317.8,25.1,58.3
1137,2018-11-08 21:30:00,4.648,0.34,1008.9,327.7,317.8,316.4,24.9,57.4
1138,2018-11-08 21:40:00,4.395,0.355,1008.8,330.5,317.8,313.6,24.9,57.0
1139,2018-11-08 21:50:00,4.068,0.34,1008.8,338.9,322.0,316.4,24.9,56.4
1140,2018-11-08 22:00:00,3.987,0.271,1008.8,341.7,327.7,319.2,24.9,55.5
1141,2018-11-08 22:10:00,3.788,0.251,1008.8,343.1,327.7,324.8,24.6,57.1
1142,2018-11-08 22:20:00,3.97,0.177,1008.8,343.1,329.1,333.3,24.1,59.1
1143,2018-11-08 22:30:00,4.377,0.34,1008.8,343.1,333.3,334.7,23.7,59.4
1144,2018-11-08 22:40:00,4.827,0.102,1008.8,347.3,337.5,338.9,23.3,59.8
1145,2018-11-08 22:50:00,4.043,0.29,1008.8,0.0,355.8,347.3,23.1,59.1
1146,2018-11-08 23:00:00,3.746,0.177,1008.8,30.9,23.9,5.6,23.3,56.6
1147,2018-11-08 23:10:00,3.656,0.102,1008.8,42.2,36.6,8.4,23.5,56.5
1148,2018-11-08 23:20:00,3.712,0.205,1008.7,46.4,43.6,26.7,22.9,58.1
1149,2018-11-08 23:30:00,3.8,0.251,1008.7,57.7,52.0,33.8,23.0,56.6
1150,2018-11-08 23:40:00,3.4,0.229,1008.7,67.5,61.9,47.8,23.1,56.5
1151,2018-11-08 23:50:00,3.135,0.205,1008.6,60.5,60.5,56.3,23.3,54.8
1152,2018-11-09 00:00:00,3.358,0.307,1008.5,56.3,47.8,39.4,23.5,53.8
1153,2018-11-09 00:10:00,3.786,0.324,1008.4,57.7,47.8,35.2,23.5,54.2
1154,2018-11-09 00:20:00,4.319,0.29,1008.4,59.1,50.6,38.0,23.5,55.2
1155,2018-11-09 00:30:00,4.422,0.271,1008.2,61.9,54.8,43.6,23.3,54.9
1156,2018-11-09 00:40:00,4.763,0.177,1008.2,66.1,59.1,47.8,23.5,52.2
1157,2018-11-09 00:50:00,4.783,0.229,1008.0,63.3,56.3,43.6,23.5,52.1
1158,2018-11-09 01:00:00,4.542,0.145,1008.0,57.7,46.4,30.9,23.5,52.0
1159,2018-11-09 01:10:00,4.567,0.145,1007.9,57.7,47.8,26.7,23.0,54.6
1160,2018-11-09 01:20:00,4.775,0.29,1007.8,61.9,52.0,25.3,22.4,55.8
1161,2018-11-09 01:30:00,5.296,0.29,1007.7,66.1,57.7,38.0,22.0,56.3
1162,2018-11-09 01:40:00,5.964,0.205,1007.7,66.1,59.1,46.4,22.0,54.8
1163,2018-11-09 01:50:00,5.428,0.383,1007.6,63.3,53.4,38.0,21.8,55.9
1164,2018-11-09 02:00:00,4.957,0.177,1007.5,60.5,46.4,18.3,21.6,53.1
1165,2018-11-09 02:10:00,5.055,0.177,1007.5,59.1,45.0,12.7,22.0,50.2
1166,2018-11-09 02:20:00,5.394,0.177,1007.5,53.4,40.8,15.5,21.8,51.4
1167,2018-11-09 02:30:00,5.335,0.177,1007.4,49.2,38.0,18.3,21.5,52.7
1168,2018-11-09 02:40:00,5.477,0.177,1007.4,49.2,36.6,16.9,21.3,54.2
1169,2018-11-09 02:50:00,5.013,0.271,1007.4,40.8,28.1,7.0,21.0,55.1
1170,2018-11-09 03:00:00,4.935,0.229,1007.4,39.4,25.3,5.6,20.9,54.2
1171,2018-11-09 03:10:00,5.006,0.177,1007.3,42.2,26.7,9.8,21.1,53.0
1172,2018-11-09 03:20:00,5.023,0.145,1007.3,47.8,32.3,15.5,21.1,52.2
1173,2018-11-09 03:30:00,5.212,0.229,1007.3,52.0,36.6,19.7,21.1,52.4
1174,2018-11-09 03:40:00,5.667,0.177,1007.3,54.8,42.2,22.5,21.0,52.7
1175,2018-11-09 03:50:00,6.062,0.229,1007.3,54.8,42.2,19.7,20.8,53.1
1176,2018-11-09 04:00:00,6.33,0.229,1007.3,54.8,42.2,21.1,20.5,53.7
1177,2018-11-09 04:10:00,6.865,0.177,1007.3,53.4,42.2,19.7,20.5,53.6
1178,2018-11-09 04:20:00,7.265,0.29,1007.3,59.1,45.0,22.5,20.4,54.3
1179,2018-11-09 04:30:00,7.624,0.145,1007.3,57.7,43.6,18.3,20.3,54.4
1180,2018-11-09 04:40:00,7.641,0.145,1007.3,56.3,40.8,19.7,20.2,55.2
1181,2018-11-09 04:50:00,7.727,0.145,1007.3,56.3,42.2,19.7,20.4,54.8
1182,2018-11-09 05:00:00,7.422,0.205,1007.4,50.6,33.8,14.1,20.2,55.9
1183,2018-11-09 05:10:00,7.042,0.177,1007.4,46.4,29.5,11.3,20.0,56.2
1184,2018-11-09 05:20:00,6.71,0.29,1007.4,35.2,22.5,5.6,20.0,56.3
1185,2018-11-09 05:30:00,6.894,0.29,1007.5,33.8,22.5,8.4,19.9,56.9
1186,2018-11-09 05:40:00,7.209,0.271,1007.6,36.6,23.9,7.0,20.2,55.8
1187,2018-11-09 05:50:00,7.26,0.205,1007.6,39.4,25.3,9.8,20.3,54.8
1188,2018-11-09 06:00:00,7.378,0.205,1007.7,39.4,25.3,9.8,20.5,54.0
1189,2018-11-09 06:10:00,7.186,0.251,1007.9,38.0,22.5,5.6,20.5,53.5
1190,2018-11-09 06:20:00,7.307,0.251,1008.0,33.8,19.7,4.2,20.5,53.1
1191,2018-11-09 06:30:00,7.228,0.307,1008.2,32.3,19.7,5.6,20.7,52.1
1192,2018-11-09 06:40:00,7.366,0.251,1008.4,35.2,19.7,5.6,20.9,50.4
1193,2018-11-09 06:50:00,7.339,0.29,1008.5,39.4,22.5,9.8,21.3,49.2
1194,2018-11-09 07:00:00,7.557,0.271,1008.7,40.8,25.3,9.8,21.6,48.3
1195,2018-11-09 07:10:00,7.719,0.29,1008.8,39.4,25.3,9.8,21.6,48.6
1196,2018-11-09 07:20:00,7.552,0.205,1009.0,45.0,29.5,11.3,21.5,48.8
1197,2018-11-09 07:30:00,7.28,0.251,1009.0,40.8,23.9,11.3,21.5,49.3
1198,2018-11-09 07:40:00,7.464,0.177,1009.2,45.0,28.1,11.3,21.8,49.0
1199,2018-11-09 07:50:00,7.432,0.251,1009.2,43.6,28.1,9.8,22.1,48.0
1200,2018-11-09 08:00:00,6.87,0.205,1009.3,39.4,26.7,11.3,22.5,47.1
1201,2018-11-09 08:10:00,6.823,0.34,1009.4,39.4,25.3,9.8,23.0,46.4
1202,2018-11-09 08:20:00,6.644,0.422,1009.5,38.0,23.9,9.8,23.5,45.7
1203,2018-11-09 08:30:00,6.467,0.447,1009.7,33.8,21.1,8.4,24.0,45.2
1204,2018-11-09 08:40:00,6.177,0.491,1009.8,32.3,21.1,8.4,24.6,44.8
1205,2018-11-09 08:50:00,5.802,0.71,1009.8,33.8,21.1,11.3,25.2,42.8
1206,2018-11-09 09:00:00,4.974,0.632,1009.9,32.3,19.7,9.8,25.9,41.6
1207,2018-11-09 09:10:00,4.594,0.648,1010.0,32.3,21.1,5.6,26.4,41.0
1208,2018-11-09 09:20:00,4.034,0.664,1010.0,32.3,25.3,7.0,26.8,40.5
1209,2018-11-09 09:30:00,4.051,0.78,1010.2,28.1,22.5,12.7,27.5,38.7
1210,2018-11-09 09:40:00,4.409,0.863,1010.3,38.0,28.1,21.1,28.0,36.1
1211,2018-11-09 09:50:00,4.188,0.632,1010.3,45.0,38.0,29.5,28.2,35.2
1212,2018-11-09 10:00:00,4.171,0.739,1010.3,45.0,40.8,36.6,28.7,34.4
1213,2018-11-09 10:10:00,3.904,0.57,1010.3,49.2,43.6,39.4,29.3,32.7
1214,2018-11-09 10:20:00,3.484,0.47,1010.2,57.7,53.4,47.8,29.9,31.6
1215,2018-11-09 10:30:00,3.737,0.589,1010.2,54.8,52.0,47.8,30.5,30.4
1216,2018-11-09 10:40:00,4.031,0.481,1010.1,56.3,54.8,54.8,30.7,29.9
1217,2018-11-09 10:50:00,3.523,0.552,1010.0,61.9,57.7,56.3,30.8,29.9
1218,2018-11-09 11:00:00,3.771,0.656,1010.0,68.9,67.5,68.9,31.2,29.5
1219,2018-11-09 11:10:00,3.877,0.64,1009.9,74.5,73.1,71.7,31.0,30.2
1220,2018-11-09 11:20:00,3.962,0.422,1009.7,77.3,75.9,75.9,31.0,29.4
1221,2018-11-09 11:30:00,4.107,0.522,1009.6,87.2,88.6,91.4,31.0,32.0
1222,2018-11-09 11:40:00,3.938,0.542,1009.5,85.8,85.8,90.0,31.0,32.5
1223,2018-11-09 11:50:00,4.056,0.397,1009.4,90.0,94.2,105.5,30.9,38.6
1224,2018-11-09 12:00:00,4.321,0.34,1009.2,88.6,92.8,105.5,30.5,40.0
1225,2018-11-09 12:10:00,4.328,0.47,1009.1,85.8,90.0,101.3,30.7,41.4
1226,2018-11-09 12:20:00,4.299,0.522,1008.8,91.4,97.0,106.9,30.8,42.4
1227,2018-11-09 12:30:00,4.164,0.205,1008.8,104.1,106.9,113.9,30.2,45.5
1228,2018-11-09 12:40:00,4.208,0.229,1008.6,109.7,112.5,116.7,29.9,49.3
1229,2018-11-09 12:50:00,4.132,0.324,1008.5,116.7,119.5,119.5,29.6,49.8
1230,2018-11-09 13:00:00,4.245,0.34,1008.3,120.9,119.5,120.9,29.6,51.4
1231,2018-11-09 13:10:00,4.088,0.271,1008.0,123.8,123.8,123.8,29.6,50.7
1232,2018-11-09 13:20:00,3.975,0.369,1007.9,128.0,125.2,125.2,29.4,51.5
1233,2018-11-09 13:30:00,4.043,0.251,1007.8,128.0,128.0,128.0,29.7,51.0
1234,2018-11-09 13:40:00,4.169,0.383,1007.6,132.2,133.6,130.8,30.1,51.0
1235,2018-11-09 13:50:00,4.252,0.355,1007.4,132.2,130.8,132.2,29.9,52.5
1236,2018-11-09 14:00:00,4.358,0.307,1007.3,132.2,130.8,132.2,30.1,49.0
1237,2018-11-09 14:10:00,4.174,0.251,1007.1,129.4,128.0,126.6,30.2,45.2
1238,2018-11-09 14:20:00,4.291,0.34,1006.9,130.8,128.0,128.0,30.4,45.4
1239,2018-11-09 14:30:00,4.105,0.369,1006.8,137.8,135.0,136.4,30.3,47.6
1240,2018-11-09 14:40:00,3.663,0.435,1006.7,140.6,139.2,142.0,30.3,48.5
1241,2018-11-09 14:50:00,3.422,0.447,1006.6,143.4,142.0,140.6,30.4,47.4
1242,2018-11-09 15:00:00,3.754,0.307,1006.5,143.4,140.6,139.2,30.4,47.6
1243,2018-11-09 15:10:00,3.717,0.307,1006.5,144.8,140.6,139.2,30.5,46.4
1244,2018-11-09 15:20:00,3.555,0.355,1006.4,140.6,139.2,139.2,30.5,49.0
1245,2018-11-09 15:30:00,3.648,0.271,1006.3,143.4,142.0,139.2,30.4,49.4
1246,2018-11-09 15:40:00,3.164,0.34,1006.2,142.0,140.6,140.6,30.4,48.0
1247,2018-11-09 15:50:00,3.209,0.458,1006.1,142.0,137.8,142.0,30.7,45.4
1248,2018-11-09 16:00:00,3.457,0.397,1006.1,146.3,147.7,144.8,30.8,43.6
1249,2018-11-09 16:10:00,3.636,0.447,1006.1,147.7,147.7,146.3,30.9,45.7
1250,2018-11-09 16:20:00,4.12,0.145,1006.0,146.3,144.8,144.8,30.4,47.2
1251,2018-11-09 16:30:00,3.967,0.435,1006.1,151.9,153.3,151.9,30.3,47.5
1252,2018-11-09 16:40:00,4.203,0.251,1006.1,150.5,149.1,149.1,30.2,50.3
1253,2018-11-09 16:50:00,4.11,0.307,1006.1,147.7,146.3,146.3,30.1,50.9
1254,2018-11-09 17:00:00,4.019,0.29,1006.2,150.5,150.5,149.1,29.9,53.1
1255,2018-11-09 17:10:00,3.926,0.145,1006.2,147.7,144.8,143.4,29.7,55.4
1256,2018-11-09 17:20:00,3.85,0.251,1006.3,153.3,150.5,149.1,29.3,56.5
1257,2018-11-09 17:30:00,3.422,0.205,1006.4,154.7,151.9,151.9,29.1,60.2
1258,2018-11-09 17:40:00,3.233,0.19299999999999998,1006.5,163.1,161.7,160.3,28.8,61.8
1259,2018-11-09 17:50:00,3.044,0.181,1006.5,161.7,157.5,156.1,28.7,63.0
1260,2018-11-09 18:00:00,2.855,0.16899999999999998,1006.5,158.9,156.1,153.3,28.3,66.3
1261,2018-11-09 18:10:00,2.666,0.15699999999999997,1006.6,178.6,177.2,173.0,28.1,67.1
1262,2018-11-09 18:20:00,2.477,0.145,1006.7,233.4,230.6,229.2,28.0,68.4
1263,2018-11-09 18:30:00,2.276,0.102,1006.8,248.9,246.1,244.7,27.6,69.8
1264,2018-11-09 18:40:00,2.654,0.0,1006.9,264.4,261.6,260.2,27.4,68.5
1265,2018-11-09 18:50:00,2.629,0.0,1006.9,274.2,270.0,270.0,27.3,67.7
1266,2018-11-09 19:00:00,2.887,0.145,1006.9,275.6,272.8,272.8,27.1,67.7
1267,2018-11-09 19:10:00,3.002,0.145,1007.0,285.5,281.3,281.3,27.1,68.7
1268,2018-11-09 19:20:00,3.216,0.435,1007.0,286.9,284.1,281.3,27.1,69.3
1269,2018-11-09 19:30:00,3.11,0.561,1007.2,288.3,285.5,285.5,27.0,69.1
1270,2018-11-09 19:40:00,2.897,0.561,1007.2,277.0,275.6,278.4,27.0,68.8
1271,2018-11-09 19:50:00,3.199,0.307,1007.3,286.9,284.1,281.3,27.0,68.1
1272,2018-11-09 20:00:00,2.892,0.369,1007.4,284.1,282.7,279.8,26.8,68.7
1273,2018-11-09 20:10:00,3.329,0.177,1007.5,291.1,288.3,285.5,26.8,67.9
1274,2018-11-09 20:20:00,3.417,0.251,1007.6,289.7,284.1,282.7,26.5,67.7
1275,2018-11-09 20:30:00,3.53,0.177,1007.7,289.7,286.9,286.9,26.3,66.7
1276,2018-11-09 20:40:00,3.435,0.205,1007.7,288.3,286.9,285.5,26.4,64.2
1277,2018-11-09 20:50:00,3.702,0.102,1007.7,291.1,288.3,285.5,26.4,63.1
1278,2018-11-09 21:00:00,3.624,0.145,1007.8,292.5,289.7,288.3,26.4,61.9
1279,2018-11-09 21:10:00,4.171,0.205,1007.9,288.3,288.3,289.7,26.0,61.5
1280,2018-11-09 21:20:00,3.982,0.271,1007.9,288.3,288.3,289.7,25.7,60.9
1281,2018-11-09 21:30:00,4.041,0.271,1008.0,291.1,288.3,292.5,25.5,60.9
1282,2018-11-09 21:40:00,4.412,0.102,1008.0,289.7,288.3,288.3,25.2,60.5
1283,2018-11-09 21:50:00,4.927,0.177,1008.0,295.3,292.5,296.7,25.2,59.2
1284,2018-11-09 22:00:00,4.832,0.177,1008.0,295.3,292.5,299.5,25.1,59.0
1285,2018-11-09 22:10:00,4.4,0.177,1008.0,288.3,286.9,295.3,24.9,58.8
1286,2018-11-09 22:20:00,4.601,0.145,1008.0,292.5,291.1,300.9,24.7,59.1
1287,2018-11-09 22:30:00,4.667,0.102,1008.0,293.9,293.9,306.6,24.4,59.8
1288,2018-11-09 22:40:00,4.601,0.102,1008.2,298.1,298.1,319.2,24.2,60.2
1289,2018-11-09 22:50:00,4.269,0.102,1008.2,298.1,298.1,331.9,24.2,58.6
1290,2018-11-09 23:00:00,4.071,0.177,1008.2,299.5,295.3,326.3,24.4,58.6
1291,2018-11-09 23:10:00,3.955,0.102,1008.3,296.7,295.3,323.4,24.2,58.8
1292,2018-11-09 23:20:00,3.837,0.0,1008.4,288.3,285.5,306.6,24.4,57.0
1293,2018-11-09 23:30:00,3.717,0.0,1008.4,279.8,282.7,315.0,24.2,57.4
1294,2018-11-09 23:40:00,3.56,0.102,1008.3,284.1,284.1,327.7,23.8,58.0
1295,2018-11-09 23:50:00,3.334,0.102,1008.3,279.8,279.8,313.6,23.6,59.4
1296,2018-11-10 00:00:00,3.005,0.102,1008.2,278.4,277.0,313.6,23.7,59.7
1297,2018-11-10 00:10:00,2.885,0.102,1008.2,274.2,271.4,296.7,24.0,59.0
1298,2018-11-10 00:20:00,2.524,0.102,1008.2,272.8,270.0,316.4,24.1,58.2
1299,2018-11-10 00:30:00,2.31,0.177,1008.2,284.1,295.3,343.1,23.7,59.1
1300,2018-11-10 00:40:00,2.578,0.251,1008.2,286.9,296.7,347.3,23.7,59.7
1301,2018-11-10 00:50:00,2.725,0.102,1008.1,291.1,299.5,345.9,24.0,57.0
1302,2018-11-10 01:00:00,2.708,0.102,1008.0,278.4,284.1,336.1,23.6,56.8
1303,2018-11-10 01:10:00,2.708,0.102,1008.0,261.6,263.0,296.7,23.6,55.8
1304,2018-11-10 01:20:00,2.381,0.102,1007.9,272.8,270.0,303.8,23.7,54.4
1305,2018-11-10 01:30:00,2.354,0.102,1008.0,282.7,293.9,340.3,23.3,56.2
1306,2018-11-10 01:40:00,2.369,0.102,1008.0,303.8,323.4,0.0,22.7,58.8
1307,2018-11-10 01:50:00,2.443,0.102,1008.0,324.8,343.1,2.8,21.8,62.3
1308,2018-11-10 02:00:00,2.614,0.205,1007.9,330.5,344.5,0.0,21.5,62.0
1309,2018-11-10 02:10:00,2.637,0.205,1007.9,333.3,343.1,354.4,21.6,60.4
1310,2018-11-10 02:20:00,2.58,0.251,1007.9,344.5,344.5,348.8,21.5,59.4
1311,2018-11-10 02:30:00,1.922,0.102,1007.9,350.2,343.1,337.5,22.0,52.2
1312,2018-11-10 02:40:00,1.912,0.145,1007.8,16.9,19.7,22.5,23.3,43.1
1313,2018-11-10 02:50:00,1.951,0.102,1007.8,22.5,25.3,14.1,23.7,41.6
1314,2018-11-10 03:00:00,1.814,0.145,1007.8,19.7,12.7,347.3,23.6,42.2
1315,2018-11-10 03:10:00,1.509,0.102,1007.7,7.0,11.3,354.4,23.3,42.8
1316,2018-11-10 03:20:00,1.232,0.145,1007.7,9.8,2.8,4.2,23.2,43.0
1317,2018-11-10 03:30:00,1.431,0.102,1007.8,9.8,11.3,7.0,22.9,44.6
1318,2018-11-10 03:40:00,1.455,0.102,1007.8,14.1,16.9,9.8,22.6,45.9
1319,2018-11-10 03:50:00,1.723,0.145,1007.8,15.5,18.3,11.3,22.4,47.4
1320,2018-11-10 04:00:00,2.249,0.177,1007.8,16.9,16.9,4.2,21.9,50.0
1321,2018-11-10 04:10:00,2.772,0.251,1007.8,18.3,12.7,2.8,21.5,50.9
1322,2018-11-10 04:20:00,3.643,0.271,1007.8,19.7,14.1,9.8,21.4,51.0
1323,2018-11-10 04:30:00,3.845,0.251,1007.8,19.7,15.5,5.6,21.3,50.9
1324,2018-11-10 04:40:00,3.631,0.205,1007.8,22.5,16.9,5.6,21.4,49.1
1325,2018-11-10 04:50:00,3.312,0.251,1007.9,26.7,23.9,9.8,21.4,48.5
1326,2018-11-10 05:00:00,2.909,0.102,1007.9,32.3,29.5,15.5,21.4,48.2
1327,2018-11-10 05:10:00,3.27,0.229,1007.9,36.6,32.3,22.5,21.4,48.5
1328,2018-11-10 05:20:00,3.412,0.0,1007.9,39.4,35.2,22.5,21.0,49.3
1329,2018-11-10 05:30:00,3.626,0.102,1008.0,39.4,33.8,16.9,21.1,47.7
1330,2018-11-10 05:40:00,4.431,0.532,1008.1,46.4,38.0,18.3,21.3,47.7
1331,2018-11-10 05:50:00,5.416,0.251,1008.3,42.2,29.5,15.5,20.5,52.0
1332,2018-11-10 06:00:00,5.47,0.422,1008.4,38.0,26.7,11.3,19.7,55.7
1333,2018-11-10 06:10:00,5.986,0.205,1008.5,35.2,22.5,12.7,19.4,55.2
1334,2018-11-10 06:20:00,5.684,0.229,1008.6,39.4,28.1,11.3,19.8,51.0
1335,2018-11-10 06:30:00,6.14,0.355,1008.8,38.0,26.7,9.8,19.9,50.8
1336,2018-11-10 06:40:00,5.907,0.307,1008.9,40.8,30.9,12.7,19.6,51.1
1337,2018-11-10 06:50:00,5.431,0.271,1009.1,43.6,32.3,14.1,19.8,50.4
1338,2018-11-10 07:00:00,5.018,0.145,1009.2,46.4,33.8,15.5,20.3,48.0
1339,2018-11-10 07:10:00,4.854,0.145,1009.3,43.6,29.5,12.7,20.5,46.1
1340,2018-11-10 07:20:00,4.768,0.177,1009.5,42.2,28.1,9.8,21.0,44.7
1341,2018-11-10 07:30:00,4.893,0.251,1009.6,39.4,26.7,11.3,21.3,44.2
1342,2018-11-10 07:40:00,4.77,0.102,1009.7,47.8,33.8,14.1,21.5,43.6
1343,2018-11-10 07:50:00,4.954,0.205,1009.8,49.2,33.8,12.7,21.8,43.5
1344,2018-11-10 08:00:00,4.891,0.177,1009.9,47.8,32.3,11.3,22.0,44.1
1345,2018-11-10 08:10:00,4.682,0.205,1010.0,49.2,32.3,12.7,22.6,43.1
1346,2018-11-10 08:20:00,5.075,0.177,1010.2,47.8,32.3,18.3,23.3,42.2
1347,2018-11-10 08:30:00,4.984,0.251,1010.3,46.4,32.3,15.5,24.0,42.5
1348,2018-11-10 08:40:00,5.126,0.251,1010.5,46.4,32.3,14.1,24.9,39.7
1349,2018-11-10 08:50:00,5.153,0.271,1010.6,43.6,28.1,14.1,25.7,38.6
1350,2018-11-10 09:00:00,5.072,0.34,1010.7,32.3,22.5,14.1,26.5,37.5
1351,2018-11-10 09:10:00,4.92,0.369,1010.8,30.9,18.3,9.8,27.3,35.6
1352,2018-11-10 09:20:00,4.829,0.447,1010.8,32.3,19.7,9.8,27.6,35.2
1353,2018-11-10 09:30:00,4.554,0.532,1010.9,36.6,25.3,16.9,28.1,34.2
1354,2018-11-10 09:40:00,4.22,0.648,1011.0,45.0,33.8,25.3,28.5,34.2
1355,2018-11-10 09:50:00,3.96,0.458,1011.0,46.4,36.6,32.3,28.8,34.3
1356,2018-11-10 10:00:00,3.449,0.532,1011.0,43.6,36.6,30.9,29.1,33.9
1357,2018-11-10 10:10:00,3.366,0.458,1011.1,47.8,40.8,35.2,29.4,33.2
1358,2018-11-10 10:20:00,2.953,0.522,1011.1,56.3,50.6,40.8,30.1,32.2
1359,2018-11-10 10:30:00,3.061,0.47,1011.0,63.3,56.3,50.6,30.4,30.9
1360,2018-11-10 10:40:00,2.794,0.491,1010.9,68.9,66.1,59.1,30.8,31.3
1361,2018-11-10 10:50:00,3.096,0.458,1010.8,68.9,68.9,70.3,31.0,31.3
1362,2018-11-10 11:00:00,3.032,0.532,1010.7,70.3,67.5,68.9,31.0,30.5
1363,2018-11-10 11:10:00,2.796,0.542,1010.5,84.4,88.6,94.2,31.2,31.5
1364,2018-11-10 11:20:00,2.747,0.41,1010.5,88.6,90.0,92.8,31.2,31.1
1365,2018-11-10 11:30:00,3.358,0.41,1010.4,87.2,88.6,95.6,31.2,30.9
1366,2018-11-10 11:40:00,3.398,0.41,1010.3,97.0,98.4,104.1,31.3,30.8
1367,2018-11-10 11:50:00,3.167,0.177,1010.2,102.7,102.7,104.1,31.2,34.7
1368,2018-11-10 12:00:00,3.312,0.307,1010.1,99.8,101.3,106.9,31.3,34.5
1369,2018-11-10 12:10:00,3.594,0.205,1010.0,98.4,109.7,123.8,30.8,40.9
1370,2018-11-10 12:20:00,3.415,0.229,1009.8,102.7,112.5,126.6,30.5,43.0
1371,2018-11-10 12:30:00,3.535,0.251,1009.6,109.7,115.3,128.0,30.3,43.9
1372,2018-11-10 12:40:00,3.818,0.251,1009.4,116.7,126.6,132.2,29.7,47.4
1373,2018-11-10 12:50:00,4.454,0.502,1009.3,130.8,130.8,130.8,29.7,50.3
1374,2018-11-10 13:00:00,4.23,0.57,1009.2,133.6,130.8,130.8,29.8,47.7
1375,2018-11-10 13:10:00,4.5,0.29,1009.0,135.0,130.8,130.8,29.4,49.4
1376,2018-11-10 13:20:00,4.714,0.597,1008.8,137.8,135.0,133.6,29.7,50.2
1377,2018-11-10 13:30:00,4.822,0.491,1008.6,139.2,137.8,133.6,29.7,51.5
1378,2018-11-10 13:40:00,5.335,0.229,1008.5,140.6,140.6,137.8,29.4,52.1
1379,2018-11-10 13:50:00,5.09,0.307,1008.4,142.0,137.8,139.2,29.7,50.9
1380,2018-11-10 14:00:00,5.053,0.307,1008.2,144.8,142.0,139.2,29.8,51.1
1381,2018-11-10 14:10:00,4.805,0.41,1008.1,146.3,143.4,140.6,29.9,50.8
1382,2018-11-10 14:20:00,4.646,0.426,1008.0,156.1,154.7,153.3,29.9,53.0
1383,2018-11-10 14:30:00,4.487,0.442,1007.8,156.1,154.7,151.9,29.6,53.7
1384,2018-11-10 14:40:00,4.328,0.458,1007.7,154.7,153.3,151.9,29.6,52.9
1385,2018-11-10 14:50:00,4.125,0.597,1007.6,149.1,146.3,144.8,29.7,52.1
1386,2018-11-10 15:00:00,4.206,0.481,1007.5,144.8,143.4,139.2,29.9,52.5
1387,2018-11-10 15:10:00,4.09,0.481,1007.5,147.7,144.8,144.8,29.8,53.1
1388,2018-11-10 15:20:00,4.115,0.522,1007.4,153.3,151.9,149.1,29.7,54.3
1389,2018-11-10 15:30:00,3.992,0.355,1007.3,153.3,151.9,149.1,29.8,55.7
1390,2018-11-10 15:40:00,4.282,0.369,1007.3,149.1,146.3,144.8,29.6,57.1
1391,2018-11-10 15:50:00,4.314,0.34,1007.3,146.3,144.8,142.0,29.4,57.9
1392,2018-11-10 16:00:00,3.926,0.355,1007.2,143.4,142.0,142.0,29.6,57.7
1393,2018-11-10 16:10:00,3.913,0.34,1007.2,143.4,140.6,139.2,29.4,58.5
1394,2018-11-10 16:20:00,3.643,0.383,1007.1,139.2,136.4,133.6,29.6,57.7
1395,2018-11-10 16:30:00,3.606,0.41,1007.2,140.6,137.8,135.0,29.4,59.0
1396,2018-11-10 16:40:00,2.762,0.34,1007.3,140.6,139.2,135.0,29.4,58.8
1397,2018-11-10 16:50:00,2.607,0.383,1007.4,150.5,147.7,143.4,29.4,59.4
1398,2018-11-10 17:00:00,2.278,0.29,1007.4,135.0,132.2,133.6,29.3,59.0
1399,2018-11-10 17:10:00,2.131,0.177,1007.5,143.4,142.0,140.6,29.3,58.8
1400,2018-11-10 17:20:00,2.288,0.251,1007.6,142.0,137.8,135.0,29.1,60.8
