index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
3465,2017-11-25 01:30:00,4.603,0.145,1010.3,33.8,22.5,4.2,19.4,57.1
3466,2017-11-25 01:40:00,4.633,0.145,1010.2,32.3,19.7,2.8,19.4,57.1
3467,2017-11-25 01:50:00,4.788,0.177,1010.1,28.1,16.9,4.2,19.7,56.0
3468,2017-11-25 02:00:00,5.291,0.102,1010.1,29.5,21.1,9.8,19.8,55.4
3469,2017-11-25 02:10:00,5.384,0.229,1010.1,23.9,16.9,5.6,20.0,54.2
3470,2017-11-25 02:20:00,5.951,0.383,1010.1,29.5,19.7,8.4,20.0,53.5
3471,2017-11-25 02:30:00,6.794,0.34,1010.0,26.7,15.5,7.0,20.3,52.5
3472,2017-11-25 02:40:00,6.779,0.397,1010.0,30.9,19.7,9.8,20.4,52.0
3473,2017-11-25 02:50:00,7.091,0.435,1010.0,29.5,18.3,8.4,20.4,52.1
3474,2017-11-25 03:00:00,7.371,0.422,1010.0,30.9,16.9,8.4,20.3,52.2
3475,2017-11-25 03:10:00,7.358,0.41,1009.9,29.5,16.9,8.4,20.4,51.5
3476,2017-11-25 03:20:00,7.27,0.47,1009.9,32.3,19.7,8.4,20.5,50.4
3477,2017-11-25 03:30:00,7.179,0.422,1009.9,30.9,18.3,9.8,20.5,50.3
3478,2017-11-25 03:40:00,7.277,0.435,1009.8,32.3,18.3,8.4,20.5,50.3
3479,2017-11-25 03:50:00,7.137,0.383,1009.9,38.0,22.5,7.0,20.4,50.3
3480,2017-11-25 04:00:00,6.968,0.369,1009.9,35.2,19.7,7.0,20.5,49.8
3481,2017-11-25 04:10:00,6.801,0.29,1009.8,35.2,18.3,7.0,20.5,49.9
3482,2017-11-25 04:20:00,6.688,0.307,1009.9,38.0,21.1,7.0,20.3,50.3
3483,2017-11-25 04:30:00,6.558,0.307,1009.9,35.2,18.3,5.6,20.0,51.5
3484,2017-11-25 04:40:00,6.56,0.29,1009.9,30.9,16.9,7.0,19.7,52.7
3485,2017-11-25 04:50:00,6.715,0.324,1009.9,29.5,16.9,7.0,19.4,52.9
3486,2017-11-25 05:00:00,7.101,0.369,1010.0,28.1,16.9,8.4,19.6,52.4
3487,2017-11-25 05:10:00,7.317,0.324,1010.0,28.1,15.5,9.8,19.6,52.2
3488,2017-11-25 05:20:00,7.353,0.41,1010.1,25.3,15.5,7.0,19.6,52.4
3489,2017-11-25 05:30:00,7.29,0.435,1010.1,25.3,14.1,5.6,19.6,52.5
3490,2017-11-25 05:40:00,7.385,0.41,1010.1,26.7,16.9,5.6,19.6,52.2
3491,2017-11-25 05:50:00,7.385,0.458,1010.1,29.5,18.3,8.4,19.6,52.4
3492,2017-11-25 06:00:00,7.562,0.522,1010.2,29.5,16.9,8.4,19.6,52.2
3493,2017-11-25 06:10:00,7.552,0.512,1010.3,29.5,16.9,9.8,19.6,52.4
3494,2017-11-25 06:20:00,7.655,0.552,1010.4,30.9,19.7,9.8,19.7,51.8
3495,2017-11-25 06:30:00,8.046,0.47,1010.5,29.5,18.3,11.3,19.7,51.6
3496,2017-11-25 06:40:00,8.203,0.532,1010.6,29.5,16.9,9.8,19.6,51.6
3497,2017-11-25 06:50:00,8.11,0.597,1010.7,29.5,16.9,8.4,19.6,51.3
3498,2017-11-25 07:00:00,8.517,0.522,1010.8,30.9,19.7,11.3,19.6,51.3
3499,2017-11-25 07:10:00,8.557,0.58,1010.9,29.5,18.3,9.8,19.6,50.9
3500,2017-11-25 07:20:00,8.957,0.561,1011.0,32.3,21.1,11.3,19.6,51.1
3501,2017-11-25 07:30:00,8.783,0.58,1011.2,36.6,23.9,11.3,19.8,50.8
3502,2017-11-25 07:40:00,8.424,0.447,1011.4,33.8,21.1,9.8,19.8,50.9
3503,2017-11-25 07:50:00,8.326,0.522,1011.5,29.5,18.3,9.8,19.9,50.8
3504,2017-11-25 08:00:00,8.198,0.47,1011.6,28.1,16.9,11.3,20.3,49.6
3505,2017-11-25 08:10:00,7.756,0.532,1011.7,28.1,18.3,11.3,20.8,48.3
3506,2017-11-25 08:20:00,7.579,0.561,1012.0,26.7,18.3,12.7,21.3,46.9
3507,2017-11-25 08:30:00,6.791,0.542,1012.1,28.1,19.7,14.1,21.8,45.9
3508,2017-11-25 08:40:00,6.747,0.606,1012.3,28.1,19.7,15.5,22.4,44.9
3509,2017-11-25 08:50:00,6.575,0.606,1012.4,29.5,19.7,14.1,22.9,44.2
3510,2017-11-25 09:00:00,6.499,0.672,1012.5,28.1,18.3,15.5,23.3,41.7
3511,2017-11-25 09:10:00,6.084,0.664,1012.6,29.5,21.1,15.5,23.7,41.0
3512,2017-11-25 09:20:00,6.474,0.532,1012.7,32.3,22.5,19.7,23.8,40.9
3513,2017-11-25 09:30:00,5.792,0.702,1012.8,32.3,23.9,18.3,24.1,40.3
3514,2017-11-25 09:40:00,5.669,0.967,1012.8,29.5,22.5,19.7,24.4,39.3
3515,2017-11-25 09:50:00,4.665,0.875,1012.8,29.5,21.1,19.7,24.9,38.9
3516,2017-11-25 10:00:00,4.989,0.71,1012.9,32.3,25.3,19.7,25.4,37.8
3517,2017-11-25 10:10:00,4.864,0.57,1013.0,33.8,26.7,21.1,25.7,37.4
3518,2017-11-25 10:20:00,5.173,0.68,1013.0,33.8,26.7,22.5,25.9,37.4
3519,2017-11-25 10:30:00,4.402,0.732,1012.9,32.3,25.3,22.5,26.3,36.9
3520,2017-11-25 10:40:00,5.389,0.839,1012.8,43.6,38.0,33.8,26.9,35.2
3521,2017-11-25 10:50:00,4.571,0.774,1012.7,43.6,35.2,33.8,27.1,34.2
3522,2017-11-25 11:00:00,5.556,0.522,1012.6,52.0,47.8,46.4,27.7,31.9
3523,2017-11-25 11:10:00,5.546,0.522,1012.6,49.2,42.2,40.8,27.9,31.3
3524,2017-11-25 11:20:00,5.315,0.813,1012.5,53.4,46.4,42.2,28.0,31.0
3525,2017-11-25 11:30:00,5.534,0.869,1012.4,57.7,52.0,49.2,28.3,29.7
3526,2017-11-25 11:40:00,5.018,1.221,1012.3,53.4,50.6,53.4,28.6,29.3
3527,2017-11-25 11:50:00,5.09,0.961,1012.2,54.8,49.2,49.2,28.7,29.7
3528,2017-11-25 12:00:00,5.013,1.238,1012.0,53.4,52.0,54.8,28.8,28.8
3529,2017-11-25 12:10:00,4.947,1.03,1011.8,46.4,40.8,39.4,29.2,27.7
3530,2017-11-25 12:20:00,4.918,1.07,1011.7,52.0,49.2,49.2,29.4,26.1
3531,2017-11-25 12:30:00,5.514,0.71,1011.6,47.8,43.6,43.6,29.4,25.8
3532,2017-11-25 12:40:00,5.112,0.869,1011.5,43.6,39.4,38.0,29.8,24.5
3533,2017-11-25 12:50:00,4.92,0.993,1011.3,50.6,47.8,49.2,29.8,24.3
3534,2017-11-25 13:00:00,5.22,0.972,1011.1,35.2,28.1,26.7,29.9,23.8
3535,2017-11-25 13:10:00,3.668,1.15,1010.9,92.8,94.2,87.2,29.9,31.4
3536,2017-11-25 13:20:00,4.984,0.732,1010.7,105.5,105.5,113.9,29.0,38.8
3537,2017-11-25 13:30:00,4.449,0.648,1010.5,101.3,102.7,111.1,28.3,40.2
3538,2017-11-25 13:40:00,4.159,0.561,1010.3,109.7,112.5,118.1,28.1,43.9
3539,2017-11-25 13:50:00,4.795,0.502,1010.1,92.8,97.0,106.9,28.3,42.6
3540,2017-11-25 14:00:00,5.308,0.34,1010.0,101.3,99.8,105.5,28.2,42.4
3541,2017-11-25 14:10:00,4.711,0.397,1009.9,101.3,102.7,109.7,28.0,43.2
3542,2017-11-25 14:20:00,4.954,0.229,1009.8,102.7,101.3,106.9,28.1,43.8
3543,2017-11-25 14:30:00,4.886,0.324,1009.6,106.9,106.9,109.7,28.0,48.2
3544,2017-11-25 14:40:00,4.775,0.324,1009.5,106.9,105.5,108.3,28.1,47.2
3545,2017-11-25 14:50:00,4.385,0.307,1009.4,104.1,102.7,106.9,28.6,43.5
3546,2017-11-25 15:00:00,3.891,0.34,1009.4,105.5,104.1,109.7,28.6,39.2
3547,2017-11-25 15:10:00,3.82,0.383,1009.3,102.7,102.7,108.3,29.0,40.8
3548,2017-11-25 15:20:00,4.012,0.34,1009.3,104.1,105.5,109.7,28.8,42.8
3549,2017-11-25 15:30:00,3.4,0.307,1009.3,98.4,101.3,104.1,28.8,39.9
3550,2017-11-25 15:40:00,3.511,0.324,1009.2,102.7,104.1,109.7,29.1,41.4
3551,2017-11-25 15:50:00,3.376,0.34,1009.2,94.2,98.4,106.9,29.1,41.3
3552,2017-11-25 16:00:00,4.282,0.512,1009.2,97.0,97.0,104.1,28.8,42.7
3553,2017-11-25 16:10:00,3.862,0.324,1009.2,95.6,98.4,106.9,28.6,46.3
3554,2017-11-25 16:20:00,3.56,0.481,1009.2,95.6,97.0,105.5,28.2,52.4
3555,2017-11-25 16:30:00,3.481,0.307,1009.2,94.2,94.2,104.1,28.0,51.3
3556,2017-11-25 16:40:00,3.302,0.41,1009.2,98.4,97.0,101.3,28.0,52.4
3557,2017-11-25 16:50:00,3.415,0.397,1009.2,92.8,91.4,92.8,28.0,50.9
3558,2017-11-25 17:00:00,3.29,0.34,1009.3,90.0,90.0,94.2,27.9,50.5
3559,2017-11-25 17:10:00,3.214,0.383,1009.3,88.6,88.6,95.6,27.7,51.3
3560,2017-11-25 17:20:00,2.862,0.491,1009.3,90.0,88.6,94.2,27.5,53.6
3561,2017-11-25 17:30:00,1.63,0.251,1009.4,90.0,92.8,105.5,27.4,54.2
3562,2017-11-25 17:40:00,1.78,0.271,1009.5,88.6,87.2,98.4,27.3,54.1
3563,2017-11-25 17:50:00,1.883,0.369,1009.5,84.4,78.8,105.5,27.0,55.2
3564,2017-11-25 18:00:00,2.05,0.177,1009.5,71.7,78.8,90.0,26.6,56.8
3565,2017-11-25 18:10:00,2.148,0.229,1009.7,84.4,85.8,97.0,26.4,58.0
3566,2017-11-25 18:20:00,1.91,0.271,1009.7,71.7,85.8,98.4,26.3,58.5
3567,2017-11-25 18:30:00,1.784,0.251,1009.8,54.8,70.3,94.2,26.0,56.6
3568,2017-11-25 18:40:00,2.745,0.458,1009.9,36.6,43.6,75.9,26.2,56.6
3569,2017-11-25 18:50:00,2.735,0.397,1010.0,36.6,36.6,71.7,26.0,56.9
3570,2017-11-25 19:00:00,3.351,0.447,1010.0,28.1,25.3,42.2,25.9,56.2
3571,2017-11-25 19:10:00,3.457,0.271,1010.2,30.9,26.7,36.6,25.8,56.8
3572,2017-11-25 19:20:00,3.299,0.205,1010.3,33.8,25.3,29.5,25.4,58.5
3573,2017-11-25 19:30:00,3.791,0.369,1010.5,35.2,30.9,23.9,25.1,56.2
3574,2017-11-25 19:40:00,4.382,0.324,1010.6,32.3,28.1,21.1,25.4,49.9
3575,2017-11-25 19:50:00,4.373,0.324,1010.7,29.5,23.9,15.5,25.9,43.5
3576,2017-11-25 20:00:00,4.294,0.458,1010.8,25.3,21.1,14.1,26.0,39.7
3577,2017-11-25 20:10:00,3.405,0.422,1011.0,25.3,22.5,26.7,25.8,39.7
3578,2017-11-25 20:20:00,3.83,0.656,1011.2,15.5,9.8,8.4,25.5,37.8
3579,2017-11-25 20:30:00,3.52,0.753,1011.3,9.8,2.8,350.2,25.2,38.6
3580,2017-11-25 20:40:00,4.711,0.911,1011.3,19.7,11.3,4.2,25.1,37.5
3581,2017-11-25 20:50:00,5.161,0.623,1011.4,23.9,12.7,4.2,24.9,37.7
3582,2017-11-25 21:00:00,5.426,0.717,1011.5,25.3,18.3,7.0,24.6,37.4
3583,2017-11-25 21:10:00,6.575,0.725,1011.5,26.7,19.7,9.8,24.3,37.1
3584,2017-11-25 21:20:00,6.678,0.623,1011.6,26.7,19.7,7.0,24.0,37.7
3585,2017-11-25 21:30:00,7.216,0.71,1011.6,26.7,19.7,7.0,23.6,38.0
3586,2017-11-25 21:40:00,7.781,0.512,1011.6,26.7,19.7,7.0,23.3,38.9
3587,2017-11-25 21:50:00,7.638,0.615,1011.6,26.7,19.7,8.4,22.7,40.9
3588,2017-11-25 22:00:00,7.653,0.552,1011.7,26.7,19.7,11.3,22.1,42.0
3589,2017-11-25 22:10:00,7.842,0.656,1011.6,29.5,21.1,14.1,21.9,42.4
3590,2017-11-25 22:20:00,8.1,0.447,1011.6,30.9,22.5,15.5,21.5,43.0
3591,2017-11-25 22:30:00,8.257,0.397,1011.5,32.3,23.9,15.5,21.1,43.8
3592,2017-11-25 22:40:00,8.024,0.435,1011.5,32.3,23.9,15.5,20.8,44.8
3593,2017-11-25 22:50:00,8.355,0.458,1011.5,30.9,22.5,15.5,20.3,46.3
3594,2017-11-25 23:00:00,8.598,0.397,1011.5,28.1,21.1,15.5,19.8,47.4
3595,2017-11-25 23:10:00,8.527,0.512,1011.4,26.7,19.7,12.7,19.7,47.6
3596,2017-11-25 23:20:00,8.274,0.47,1011.3,33.8,22.5,14.1,19.9,46.1
3597,2017-11-25 23:30:00,8.122,0.34,1011.3,35.2,25.3,16.9,20.5,44.1
3598,2017-11-25 23:40:00,7.658,0.355,1011.2,32.3,25.3,16.9,20.8,43.5
3599,2017-11-25 23:50:00,7.174,0.47,1011.2,30.9,23.9,16.9,20.7,43.6
3600,2017-11-26 00:00:00,7.432,0.435,1011.2,29.5,22.5,15.5,20.8,43.0
3601,2017-11-26 00:10:00,7.056,0.491,1011.2,29.5,22.5,16.9,20.9,42.2
3602,2017-11-26 00:20:00,7.211,0.383,1011.2,32.3,22.5,16.9,20.9,42.2
3603,2017-11-26 00:30:00,7.167,0.34,1011.1,33.8,22.5,18.3,20.7,43.1
3604,2017-11-26 00:40:00,7.717,0.205,1011.1,35.2,25.3,18.3,20.4,43.5
3605,2017-11-26 00:50:00,7.167,0.251,1011.0,39.4,30.9,18.3,20.3,44.1
3606,2017-11-26 01:00:00,7.236,0.271,1010.9,36.6,29.5,15.5,20.0,44.7
3607,2017-11-26 01:10:00,7.211,0.251,1010.9,36.6,28.1,16.9,20.2,44.3
3608,2017-11-26 01:20:00,7.491,0.251,1010.9,35.2,29.5,18.3,20.4,42.6
3609,2017-11-26 01:30:00,7.196,0.251,1010.8,39.4,28.1,19.7,20.7,41.7
3610,2017-11-26 01:40:00,7.503,0.369,1010.8,36.6,29.5,15.5,20.5,42.0
3611,2017-11-26 01:50:00,7.712,0.34,1010.8,35.2,29.5,18.3,20.4,42.6
3612,2017-11-26 02:00:00,7.788,0.29,1010.8,36.6,28.1,18.3,20.3,42.6
3613,2017-11-26 02:10:00,7.437,0.447,1010.8,35.2,26.7,16.9,20.3,42.7
3614,2017-11-26 02:20:00,7.489,0.422,1010.8,35.2,23.9,12.7,20.0,43.1
3615,2017-11-26 02:30:00,7.655,0.561,1010.8,32.3,22.5,8.4,19.8,43.9
3616,2017-11-26 02:40:00,7.616,0.481,1010.7,30.9,22.5,11.3,19.7,44.8
3617,2017-11-26 02:50:00,7.702,0.502,1010.7,32.3,22.5,11.3,19.6,45.4
3618,2017-11-26 03:00:00,7.687,0.458,1010.7,32.3,22.5,8.4,19.4,45.7
3619,2017-11-26 03:10:00,7.636,0.512,1010.6,30.9,22.5,8.4,19.4,45.8
3620,2017-11-26 03:20:00,7.859,0.447,1010.6,32.3,23.9,11.3,19.4,45.9
3621,2017-11-26 03:30:00,7.896,0.481,1010.5,35.2,26.7,14.1,19.6,45.4
3622,2017-11-26 03:40:00,8.76,0.491,1010.5,38.0,26.7,15.5,19.8,44.8
3623,2017-11-26 03:50:00,8.702,0.542,1010.5,36.6,25.3,14.1,19.9,44.6
3624,2017-11-26 04:00:00,9.5,0.34,1010.4,39.4,28.1,16.9,20.0,44.3
3625,2017-11-26 04:10:00,9.63,0.34,1010.5,40.8,28.1,16.9,20.0,44.2
3626,2017-11-26 04:20:00,9.608,0.522,1010.5,39.4,26.7,14.1,19.8,44.8
3627,2017-11-26 04:30:00,9.382,0.542,1010.5,36.6,25.3,11.3,19.6,45.4
3628,2017-11-26 04:40:00,8.306,0.717,1010.5,33.8,23.9,9.8,19.6,45.2
3629,2017-11-26 04:50:00,8.08,0.71,1010.6,30.9,21.1,7.0,19.6,45.4
3630,2017-11-26 05:00:00,8.257,0.561,1010.7,28.1,16.9,8.4,19.3,46.3
3631,2017-11-26 05:10:00,8.787,0.656,1010.7,29.5,18.3,9.8,19.3,46.1
3632,2017-11-26 05:20:00,8.63,0.542,1010.8,29.5,16.9,9.8,19.2,46.3
3633,2017-11-26 05:30:00,9.06,0.606,1010.8,28.1,15.5,7.0,19.1,46.1
3634,2017-11-26 05:40:00,9.193,0.632,1011.0,29.5,15.5,7.0,19.1,46.0
3635,2017-11-26 05:50:00,9.379,0.552,1011.2,28.1,16.9,9.8,19.1,45.8
3636,2017-11-26 06:00:00,9.2,0.672,1011.3,26.7,16.9,8.4,19.1,45.5
3637,2017-11-26 06:10:00,9.684,0.672,1011.4,25.3,14.1,8.4,19.1,45.5
3638,2017-11-26 06:20:00,9.696,0.68,1011.5,26.7,16.9,11.3,19.3,44.9
3639,2017-11-26 06:30:00,9.821,0.702,1011.6,26.7,16.9,11.3,19.3,44.8
3640,2017-11-26 06:40:00,9.612,0.8,1011.8,25.3,15.5,9.8,19.3,44.7
3641,2017-11-26 06:50:00,9.772,0.875,1011.9,22.5,14.1,9.8,19.3,44.4
3642,2017-11-26 07:00:00,9.522,0.826,1012.0,23.9,15.5,11.3,19.3,44.1
3643,2017-11-26 07:10:00,9.752,0.967,1012.1,22.5,14.1,11.3,19.4,43.9
3644,2017-11-26 07:20:00,9.333,0.961,1012.3,25.3,15.5,9.8,19.4,43.8
3645,2017-11-26 07:30:00,9.04,0.845,1012.4,25.3,16.9,9.8,19.6,43.6
3646,2017-11-26 07:40:00,8.849,0.928,1012.5,23.9,16.9,11.3,19.4,43.9
3647,2017-11-26 07:50:00,8.91,0.845,1012.6,28.1,18.3,11.3,19.8,43.2
3648,2017-11-26 08:00:00,9.134,0.64,1012.8,29.5,18.3,12.7,20.0,43.0
3649,2017-11-26 08:10:00,9.124,0.753,1012.9,29.5,16.9,11.3,20.4,43.0
3650,2017-11-26 08:20:00,8.51,0.857,1013.0,29.5,18.3,11.3,20.5,42.7
3651,2017-11-26 08:30:00,8.908,0.725,1013.2,33.8,21.1,12.7,21.0,42.1
3652,2017-11-26 08:40:00,9.738,0.717,1013.3,36.6,23.9,14.1,21.8,40.0
3653,2017-11-26 08:50:00,9.374,0.887,1013.3,35.2,23.9,16.9,22.1,39.6
3654,2017-11-26 09:00:00,9.171,0.905,1013.4,36.6,25.3,19.7,22.6,39.2
3655,2017-11-26 09:10:00,9.004,1.055,1013.4,42.2,33.8,26.7,23.0,38.1
3656,2017-11-26 09:20:00,8.738,0.845,1013.5,42.2,33.8,25.3,23.6,36.9
3657,2017-11-26 09:30:00,7.945,0.725,1013.5,42.2,35.2,29.5,24.2,35.5
3658,2017-11-26 09:40:00,7.155,0.967,1013.6,45.0,36.6,30.9,24.4,35.3
3659,2017-11-26 09:50:00,7.371,0.956,1013.6,43.6,38.0,30.9,24.9,34.5
3660,2017-11-26 10:00:00,6.811,0.68,1013.7,43.6,36.6,29.5,25.3,33.7
3661,2017-11-26 10:10:00,6.828,0.857,1013.7,40.8,35.2,30.9,25.9,33.1
3662,2017-11-26 10:20:00,6.261,1.136,1013.6,40.8,35.2,35.2,26.8,30.9
3663,2017-11-26 10:30:00,7.43,0.664,1013.5,42.2,36.6,32.3,27.3,27.8
3664,2017-11-26 10:40:00,6.899,0.787,1013.4,42.2,36.6,33.8,27.6,28.2
3665,2017-11-26 10:50:00,6.401,0.807,1013.2,39.4,33.8,33.8,28.0,28.3
3666,2017-11-26 11:00:00,7.169,0.58,1013.1,40.8,35.2,30.9,28.2,28.3
3667,2017-11-26 11:10:00,7.196,0.64,1013.0,42.2,36.6,33.8,28.5,28.0
3668,2017-11-26 11:20:00,6.477,0.64,1012.9,49.2,42.2,38.0,28.6,27.7
3669,2017-11-26 11:30:00,5.622,0.732,1012.8,53.4,47.8,45.0,29.1,27.7
3670,2017-11-26 11:40:00,5.242,0.702,1012.6,60.5,59.1,59.1,29.6,27.5
3671,2017-11-26 11:50:00,5.993,0.845,1012.4,64.7,61.9,63.3,29.7,27.1
3672,2017-11-26 12:00:00,6.133,0.64,1012.3,64.7,61.9,60.5,29.7,27.1
3673,2017-11-26 12:10:00,5.922,0.826,1012.0,66.1,64.7,68.9,29.8,27.1
3674,2017-11-26 12:20:00,5.713,0.939,1011.9,71.7,67.5,66.1,30.1,27.5
3675,2017-11-26 12:30:00,5.318,0.857,1011.8,74.5,74.5,77.3,30.3,30.0
3676,2017-11-26 12:40:00,5.075,0.839,1011.5,73.1,73.1,77.3,30.2,32.5
3677,2017-11-26 12:50:00,4.819,0.813,1011.4,77.3,77.3,83.0,30.1,33.0
3678,2017-11-26 13:00:00,5.18,0.355,1011.3,87.2,85.8,85.8,29.7,33.2
3679,2017-11-26 13:10:00,5.36,0.491,1011.1,94.2,90.0,91.4,29.3,34.9
3680,2017-11-26 13:20:00,5.482,0.648,1010.9,97.0,97.0,101.3,29.0,45.3
3681,2017-11-26 13:30:00,5.696,0.57,1010.7,97.0,94.2,97.0,28.7,45.5
3682,2017-11-26 13:40:00,5.477,0.64,1010.6,97.0,95.6,95.6,28.5,49.0
3683,2017-11-26 13:50:00,5.691,0.68,1010.5,99.8,97.0,97.0,28.7,47.9
3684,2017-11-26 14:00:00,5.784,0.8,1010.3,99.8,97.0,95.6,28.6,51.1
3685,2017-11-26 14:10:00,5.703,0.851,1010.1,99.8,97.0,97.0,28.0,53.6
3686,2017-11-26 14:20:00,6.374,0.725,1010.1,101.3,99.8,98.4,27.9,50.8
3687,2017-11-26 14:30:00,6.263,0.928,1010.0,102.7,99.8,99.8,27.9,52.9
3688,2017-11-26 14:40:00,6.663,0.794,1009.8,99.8,97.0,98.4,28.0,51.4
3689,2017-11-26 14:50:00,7.285,0.702,1009.7,99.8,97.0,99.8,28.0,51.1
3690,2017-11-26 15:00:00,6.919,0.57,1009.5,98.4,97.0,99.8,28.3,48.7
3691,2017-11-26 15:10:00,6.745,0.422,1009.5,98.4,97.0,97.0,28.7,43.9
3692,2017-11-26 15:20:00,7.054,0.34,1009.4,98.4,97.0,99.8,28.7,43.5
3693,2017-11-26 15:30:00,7.155,0.29,1009.4,98.4,97.0,99.8,28.6,44.9
3694,2017-11-26 15:40:00,7.056,0.447,1009.5,98.4,95.6,98.4,28.6,45.9
3695,2017-11-26 15:50:00,7.326,0.369,1009.5,98.4,95.6,101.3,28.5,49.4
3696,2017-11-26 16:00:00,7.263,0.34,1009.5,99.8,99.8,105.5,28.1,51.4
3697,2017-11-26 16:10:00,7.169,0.271,1009.5,99.8,99.8,105.5,27.9,54.7
3698,2017-11-26 16:20:00,7.552,0.145,1009.5,99.8,101.3,106.9,27.6,55.8
3699,2017-11-26 16:30:00,7.162,0.229,1009.4,99.8,97.0,102.7,27.7,54.6
3700,2017-11-26 16:40:00,7.034,0.205,1009.4,97.0,94.2,99.8,28.0,51.3
3701,2017-11-26 16:50:00,6.801,0.145,1009.4,95.6,92.8,98.4,28.0,51.0
3702,2017-11-26 17:00:00,6.776,0.271,1009.4,95.6,91.4,95.6,27.9,50.8
3703,2017-11-26 17:10:00,6.533,0.145,1009.5,91.4,87.2,90.0,27.9,51.5
3704,2017-11-26 17:20:00,6.457,0.145,1009.5,90.0,87.2,87.2,27.7,52.4
3705,2017-11-26 17:30:00,6.489,0.0,1009.6,91.4,87.2,85.8,27.5,53.6
3706,2017-11-26 17:40:00,6.504,0.102,1009.7,91.4,87.2,91.4,27.3,55.2
3707,2017-11-26 17:50:00,6.506,0.102,1009.7,90.0,84.4,84.4,27.0,56.8
3708,2017-11-26 18:00:00,6.565,0.102,1009.7,90.0,85.8,84.4,26.9,56.8
3709,2017-11-26 18:10:00,6.686,0.145,1009.8,87.2,83.0,81.6,26.8,58.6
3710,2017-11-26 18:20:00,6.727,0.102,1009.9,87.2,83.0,83.0,26.5,61.6
3711,2017-11-26 18:30:00,6.57,0.102,1010.0,85.8,81.6,81.6,26.3,62.5
3712,2017-11-26 18:40:00,6.565,0.102,1010.1,83.0,80.2,78.8,26.4,59.2
3713,2017-11-26 18:50:00,6.555,0.0,1010.3,81.6,78.8,74.5,26.6,57.3
3714,2017-11-26 19:00:00,6.644,0.0,1010.4,81.6,78.8,74.5,26.2,60.3
3715,2017-11-26 19:10:00,6.943,0.145,1010.5,77.3,71.7,70.3,25.9,60.1
3716,2017-11-26 19:20:00,6.781,0.145,1010.6,77.3,71.7,66.1,26.2,57.1
3717,2017-11-26 19:30:00,6.801,0.145,1010.7,77.3,70.3,66.1,25.9,56.6
3718,2017-11-26 19:40:00,6.418,0.229,1010.8,73.1,66.1,59.1,25.8,58.7
3719,2017-11-26 19:50:00,6.43,0.145,1010.9,71.7,64.7,56.3,25.7,53.0
3720,2017-11-26 20:00:00,6.435,0.177,1011.0,70.3,63.3,53.4,25.9,56.0
3721,2017-11-26 20:10:00,6.158,0.271,1011.2,67.5,59.1,45.0,25.8,55.8
3722,2017-11-26 20:20:00,6.082,0.29,1011.3,63.3,53.4,35.2,25.3,55.2
3723,2017-11-26 20:30:00,5.465,0.47,1011.4,43.6,26.7,8.4,24.4,54.3
3724,2017-11-26 20:40:00,5.627,0.324,1011.5,38.0,22.5,9.8,23.8,53.3
3725,2017-11-26 20:50:00,6.511,0.205,1011.5,39.4,28.1,19.7,24.4,49.3
3726,2017-11-26 21:00:00,6.366,0.145,1011.6,43.6,32.3,19.7,24.7,47.7
3727,2017-11-26 21:10:00,6.155,0.177,1011.6,45.0,36.6,21.1,24.9,46.5
3728,2017-11-26 21:20:00,5.922,0.324,1011.6,33.8,26.7,16.9,24.9,45.9
3729,2017-11-26 21:30:00,5.559,0.229,1011.6,32.3,22.5,15.5,24.6,46.3
3730,2017-11-26 21:40:00,5.47,0.145,1011.5,33.8,23.9,15.5,24.0,49.1
3731,2017-11-26 21:50:00,5.669,0.229,1011.5,32.3,22.5,11.3,22.9,51.9
3732,2017-11-26 22:00:00,5.804,0.422,1011.5,32.3,22.5,11.3,22.4,52.7
3733,2017-11-26 22:10:00,6.423,0.615,1011.5,39.4,28.1,18.3,22.1,53.0
3734,2017-11-26 22:20:00,7.675,0.229,1011.4,47.8,38.0,25.3,22.2,52.0
3735,2017-11-26 22:30:00,7.263,0.355,1011.3,42.2,36.6,25.3,22.1,52.2
3736,2017-11-26 22:40:00,6.501,0.307,1011.2,39.4,32.3,25.3,22.0,52.1
3737,2017-11-26 22:50:00,8.183,0.383,1011.1,45.0,32.3,18.3,22.0,52.0
3738,2017-11-26 23:00:00,7.854,0.145,1011.0,45.0,36.6,18.3,21.9,52.2
3739,2017-11-26 23:10:00,7.766,0.145,1011.0,43.6,36.6,22.5,21.8,52.6
3740,2017-11-26 23:20:00,7.923,0.177,1011.0,40.8,33.8,16.9,21.5,53.1
3741,2017-11-26 23:30:00,8.566,0.355,1010.9,36.6,26.7,15.5,21.5,53.2
3742,2017-11-26 23:40:00,8.458,0.355,1010.9,33.8,23.9,15.5,21.0,53.8
3743,2017-11-26 23:50:00,8.692,0.34,1010.7,33.8,23.9,18.3,21.3,52.4
3744,2017-11-27 00:00:00,8.817,0.502,1010.7,33.8,23.9,16.9,21.6,50.7
3745,2017-11-27 00:10:00,9.094,0.435,1010.7,36.6,25.3,15.5,21.5,50.8
3746,2017-11-27 00:20:00,9.426,0.307,1010.6,36.6,25.3,15.5,21.4,50.8
3747,2017-11-27 00:30:00,9.266,0.422,1010.6,36.6,25.3,14.1,21.4,50.5
3748,2017-11-27 00:40:00,8.79,0.552,1010.6,35.2,23.9,12.7,21.4,49.9
