Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Std [m/s],50m Avg [m/s],50m Std [m/s],20m Avg [m/s],20m Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11/4/2018 20:30,4.299,0.145,4.311,0.145,3.949,0.148,4.619,0.102,3.234,0.29,1009.1,278.4,268.6,271.4,28.6,72.1
11/4/2018 20:40,4.763,0.177,4.785,0.177,4.376,0.18,4.938,0.145,3.684,0.41,1009.3,282.7,274.2,271.4,28.5,72.3
11/4/2018 20:50,4.856,0.102,4.895,0.102,4.461,0.104,4.987,0.102,3.581,0.397,1009.3,286.9,278.4,274.2,28.5,71.4
11/4/2018 21:00,4.726,0,4.75,0,4.346,0,5.201,0.145,3.428,0.397,1009.5,284.1,277,278.4,28.5,71.2
11/4/2018 21:10,4.969,0.229,4.983,0.229,4.569,0.235,5.373,0.205,3.406,0.37,1009.5,281.3,279.8,281.3,28.3,71.2
11/4/2018 21:20,5.175,0,5.211,0,4.758,0,5.584,0.177,3.697,0.355,1009.7,288.3,285.5,284.1,28.2,70.4
11/4/2018 21:30,5.529,0.229,5.591,0.271,5.084,0.235,5.662,0.145,3.957,0.397,1009.7,296.7,289.7,285.5,28.2,69.3
11/4/2018 21:40,5.851,0.177,5.927,0.177,5.38,0.182,5.741,0.102,4.38,0.397,1009.7,296.7,292.5,288.3,28.2,68.1
11/4/2018 21:50,6.084,0.145,6.148,0.102,5.594,0.149,5.93,0,4.602,0.41,1009.5,292.5,289.7,285.5,28.2,67.5
11/4/2018 22:00,6.123,0.102,6.185,0.102,5.66,0.106,6.035,0.145,4.112,0.37,1009.4,291.1,286.9,282.7,28.2,66.9
11/4/2018 22:10,6.327,0.145,6.386,0.102,5.849,0.15,6.5,0.205,4.053,0.41,1009.3,292.5,288.3,282.7,28.1,66.5
11/4/2018 22:20,6.413,0,6.481,0,5.928,0,6.622,0.205,4.297,0.481,1009.3,293.9,288.3,284.1,28,67.1
11/4/2018 22:30,6.339,0.145,6.4,0.102,5.86,0.15,6.912,0.29,4.838,0.492,1009.3,293.9,288.3,285.5,28,66.8
11/4/2018 22:40,6.283,0.145,6.349,0.145,5.808,0.15,7.155,0.369,4.619,0.562,1009.3,295.3,289.7,289.7,27.9,66
11/4/2018 22:50,6.514,0.145,6.577,0.145,6.022,0.15,7.33,0.229,4.513,0.553,1009.2,296.7,289.7,291.1,27.7,66.4
11/4/2018 23:00,6.435,0.205,6.503,0.177,5.941,0.212,7.275,0.205,4.648,0.459,1009.1,298.1,293.9,295.3,27.6,66.3
11/4/2018 23:10,6.688,0.145,6.778,0.145,6.175,0.15,6.676,0.491,4.385,0.503,1009,303.8,300.9,299.5,27.6,66.2
11/4/2018 23:20,6.693,0.177,6.788,0.177,6.179,0.183,7.047,0.324,4.582,0.492,1009,302.3,299.5,296.7,27.5,65.2
11/4/2018 23:30,6.671,0.177,6.758,0.177,6.159,0.183,7.025,0.34,4.882,0.423,1008.8,302.3,298.1,296.7,27.6,63.4
11/4/2018 23:40,6.415,0.145,6.501,0.145,5.922,0.15,6.912,0.324,4.604,0.447,1008.8,303.8,298.1,299.5,27.9,61.8
11/4/2018 23:50,6.128,0.205,6.229,0.205,5.658,0.212,6.868,0.251,4.961,0.481,1008.7,306.6,300.9,300.9,28,60.9
11/5/2018 0:00,6.192,0.205,6.283,0.205,5.704,0.214,6.841,0.205,4.629,0.459,1008.7,305.2,298.1,298.1,28.1,60.2
11/5/2018 0:10,5.598,0.251,5.672,0.271,5.157,0.262,6.465,0.205,4.26,0.384,1008.6,303.8,299.5,298.1,27.9,60.5
11/5/2018 0:20,5.178,0.205,5.255,0.229,4.77,0.214,5.91,0.307,3.544,0.355,1008.5,303.8,300.9,298.1,27.7,60.9
11/5/2018 0:30,5.22,0.102,5.299,0.102,4.809,0.106,5.542,0.205,3.517,0.29,1008.5,308,303.8,302.3,27.6,61.4
11/5/2018 0:40,4.886,0.102,4.971,0.145,4.501,0.106,5.181,0.205,3.259,0.272,1008.4,313.6,306.6,306.6,27.5,61.2
11/5/2018 0:50,4.991,0.102,5.079,0.102,4.598,0.106,5.129,0.205,3.047,0.205,1008.3,315,308,315,27.5,61.3
11/5/2018 1:00,4.527,0.205,4.618,0.177,4.145,0.215,4.803,0.102,3.074,0.145,1008.2,316.4,306.6,316.4,27.3,61.8
11/5/2018 1:10,4.363,0.229,4.454,0.271,3.995,0.24,4.732,0.102,3.013,0.145,1008.2,319.2,312.2,320.6,27.1,62.4
11/5/2018 1:20,4.763,0.383,4.861,0.396,4.361,0.401,4,0.422,2.696,0.355,1008,322,320.6,333.3,26.8,63.1
11/5/2018 1:30,4.652,0.145,4.748,0.145,4.26,0.152,4.128,0.422,3.082,0.355,1007.9,326.3,326.3,338.9,26.2,65.3
11/5/2018 1:40,4.869,0.205,4.954,0.205,4.458,0.215,5.228,0.229,3.16,0.272,1007.8,334.7,336.1,337.5,25.9,66.4
11/5/2018 1:50,4.348,0.271,4.424,0.271,3.981,0.284,4.818,0.324,2.664,0.272,1007.7,337.5,333.3,330.5,25.7,66.5
11/5/2018 2:00,4.299,0.491,4.373,0.501,3.912,0.515,5.026,0.369,3.084,0.355,1007.7,336.1,331.9,327.7,25.8,65.2
11/5/2018 2:10,3.83,0.177,3.9,0.177,3.485,0.186,4.687,0.102,2.966,0.178,1007.6,338.9,331.9,329.1,25.9,64.1
11/5/2018 2:20,3.191,0.229,3.252,0.251,2.903,0.24,4.464,0.145,2.949,0.29,1007.5,334.7,329.1,326.3,26,63
11/5/2018 2:30,3.462,0.177,3.529,0.177,3.15,0.186,4.795,0.271,3.266,0.145,1007.4,334.7,329.1,327.7,26.2,62.1
11/5/2018 2:40,3.678,0.369,3.745,0.383,3.347,0.387,4.353,0.102,2.671,0.503,1007.4,340.3,336.1,334.7,26,62.7
11/5/2018 2:50,3.82,0.177,,,3.476,0.186,4.486,0.324,1.965,0.492,1007.3,355.8,348.8,343.1,25.7,64.3
11/5/2018 3:00,4.218,0.205,,,3.797,0.214,3.192,0.753,2.585,0.649,1007.3,357.2,348.8,355.8,25.7,62.7
11/5/2018 3:10,4.517,0.229,,,4.066,0.239,3.926,0.851,2.868,0.553,1007.3,358.6,353,1.4,25.9,61.2
11/5/2018 3:20,3.614,0.41,,,3.253,0.427,3.536,0.857,1.5,0.397,1007.2,358.6,350.2,358.6,25.5,62.9
11/5/2018 3:30,3.501,0.145,,,3.152,0.151,3.059,0.76,2.012,0.681,1007.2,358.6,351.6,355.8,25.8,61.4
11/5/2018 3:40,3.086,0.205,,,2.778,0.214,3.212,0.552,2.182,0.553,1007.2,1.4,355.8,1.4,26.3,60.5
11/5/2018 3:50,2.943,0.229,,,2.649,0.239,2.802,0.561,2.007,0.29,1007.2,1.4,355.8,0,25.8,62.7
11/5/2018 4:00,2.59,0,,,2.308,0,3.288,0.753,1.665,0.562,1007.2,1.4,353,350.2,25.7,62.5
11/5/2018 4:10,2.487,0.177,,,2.216,0.183,3.536,0.435,2.329,0.229,1007.3,355.8,347.3,344.5,25.8,62.3
11/5/2018 4:20,2.109,0.102,,,1.879,0.105,2.261,0.597,2.686,0.47,1007.3,0,353,353,26.2,59.8
11/5/2018 4:30,1.917,0,,,1.708,0,2.401,0.41,1.891,0.447,1007.3,2.8,0,1.4,26,61.4
11/5/2018 4:40,1.787,0.383,1.818,0.396,1.592,0.395,1.974,0.447,1.318,0.325,1007.4,21.1,9.8,4.2,25.5,63.4
11/5/2018 4:50,1.446,0,1.465,0,1.288,0,2.212,0.29,1.547,0.34,1007.4,36.6,12.7,14.1,25.3,63.2
11/5/2018 5:00,1.775,0.307,1.791,0.307,1.567,0.316,2.799,0.229,2.113,0.145,1007.4,38,29.5,16.9,25.4,62.6
11/5/2018 5:10,3.179,0.561,3.242,0.56,2.807,0.577,3.713,0.491,2.194,0.325,1007.4,29.5,22.5,15.5,25.2,65.1
11/5/2018 5:20,3.106,0.481,3.149,0.469,2.743,0.495,2.988,0.512,1.914,0.229,1007.5,18.3,9.8,12.7,24.9,64.7
11/5/2018 5:30,4.645,0.774,,,4.101,0.796,3.551,0.57,2.243,0.355,1007.6,4.2,2.8,8.4,24.9,63.2
11/5/2018 5:40,5.087,0.589,,,4.492,0.606,4.14,0.615,1.86,0.41,1007.6,5.6,1.4,1.4,25.2,61.2
11/5/2018 5:50,3.582,0.606,,,3.163,0.623,3.838,0.552,1.594,0.272,1007.6,12.7,4.2,2.8,25.3,61.2
11/5/2018 6:00,3.923,0.47,,,3.463,0.486,3.153,0.251,1.943,0.308,1007.7,7,2.8,7,25.1,63.4
11/5/2018 6:10,3.744,0.34,,,3.305,0.352,3.195,0.458,2.044,0.178,1007.8,7,1.4,2.8,24.8,63.2
11/5/2018 6:20,4.294,0.397,,,3.791,0.41,3.217,0.307,1.815,0.229,1008,5.6,1.4,5.6,24.6,65.3
11/5/2018 6:30,4.567,0.615,,,4.032,0.636,3.83,0.702,1.948,0.272,1008.1,8.4,2.8,2.8,24.6,63.5
11/5/2018 6:40,4.301,0.355,,,3.797,0.367,3.627,0.606,1.884,0.251,1008.2,12.7,7,4.2,24.6,62.3
11/5/2018 6:50,4.149,0.271,,,3.663,0.28,2.598,0.307,1.857,0.205,1008.4,12.7,5.6,2.8,24.4,62.1
11/5/2018 7:00,5.185,0.41,5.297,0.422,4.566,0.426,2.811,0.29,1.995,0.205,1008.5,19.7,9.8,2.8,24.4,61.2
11/5/2018 7:10,5.905,0.397,6.023,0.409,5.2,0.413,3.664,0.422,1.599,0.29,1008.6,29.5,14.1,7,24.6,60.9
11/5/2018 7:20,6.354,0.324,6.496,0.307,5.595,0.337,3.619,0.532,1.515,0.503,1008.8,25.3,12.7,4.2,24.6,61
11/5/2018 7:30,6.779,0.251,6.905,0.271,5.97,0.261,4.022,0.447,2.034,0.272,1009,26.7,12.7,9.8,24.9,60.7
11/5/2018 7:40,6.862,0.205,6.984,0.229,6.043,0.213,4.71,0.532,1.828,0.29,1009.1,30.9,18.3,14.1,24.9,62.9
11/5/2018 7:50,6.396,0.271,6.508,0.271,5.632,0.282,5.095,0.47,2.57,0.397,1009.2,38,23.9,11.3,24.9,61.3
11/5/2018 8:00,6.04,0.271,6.133,0.271,5.405,0.279,5.078,0.383,2.883,0.41,1009.3,43.6,25.3,11.3,25.3,59.8
11/5/2018 8:10,5.883,0.369,5.984,0.369,5.265,0.38,4.778,0.648,2.469,0.696,1009.4,40.8,23.9,8.4,26,58.2
11/5/2018 8:20,5.608,0.307,5.687,0.324,5.019,0.316,4.516,0.58,2.098,0.649,1009.5,36.6,21.1,8.4,26.6,56
11/5/2018 8:30,5.237,0.307,5.312,0.324,4.687,0.316,4.071,0.522,2.504,0.589,1009.7,36.6,21.1,11.3,27.4,53.2
11/5/2018 8:40,4.552,0.422,4.615,0.434,4.074,0.434,3.501,0.606,2.231,0.447,1009.8,43.6,26.7,12.7,28.1,50.2
11/5/2018 8:50,4.161,0.552,4.24,0.56,3.724,0.568,2.856,0.57,1.955,0.47,1009.9,29.5,18.3,9.8,29,48.6
11/5/2018 9:00,3.668,0.369,3.743,0.369,3.393,0.374,2.706,0.522,2.098,0.492,1010,33.8,19.7,8.4,29.4,47.4
11/5/2018 9:10,3.071,0.481,3.115,0.491,2.841,0.487,2.519,0.481,2.204,0.423,1010,28.1,16.9,11.3,29.8,46.6
11/5/2018 9:20,2.727,0.397,2.767,0.409,2.523,0.402,2.281,0.324,2.253,0.34,1010.2,29.5,23.9,22.5,30.1,45.9
11/5/2018 9:30,2.337,0.251,2.367,0.229,2.162,0.254,2.306,0.324,2.3,0.384,1010.3,46.4,35.2,28.1,30.3,45
11/5/2018 9:40,2.489,0.34,2.504,0.324,2.302,0.344,2.409,0.369,2.327,0.325,1010.3,54.8,47.8,36.6,30.8,44.3
11/5/2018 9:50,2.654,0.324,2.683,0.307,2.455,0.328,2.694,0.324,2.614,0.423,1010.4,50.6,42.2,32.3,31.3,43.2
11/5/2018 10:00,2.607,0.422,2.627,0.434,2.509,0.427,2.632,0.491,2.612,0.513,1010.5,56.3,49.2,42.2,31.6,42.4
11/5/2018 10:10,3.245,0.47,3.277,0.48,3.123,0.476,3.253,0.561,3.119,0.598,1010.5,59.1,59.1,61.9,32,41.4
11/5/2018 10:20,3.037,0.512,3.105,0.541,2.923,0.518,2.853,0.561,2.789,0.589,1010.6,61.9,59.1,56.3,32.3,41.1
11/5/2018 10:30,2.612,0.491,2.676,0.491,2.514,0.497,2.829,0.552,2.86,0.459,1010.5,67.5,67.5,66.1,32.5,40.6
11/5/2018 10:40,2.555,0.522,2.576,0.501,2.459,0.528,2.73,0.57,2.674,0.562,1010.5,80.2,78.8,78.8,32.6,40.3
11/5/2018 10:50,2.939,0.435,2.958,0.446,2.829,0.44,2.583,0.552,2.573,0.562,1010.5,84.4,83,83,32.9,39.7
11/5/2018 11:00,2.926,0.481,2.936,0.491,2.871,0.494,2.878,0.589,2.816,0.616,1010.3,83,75.9,73.1,33,37.7
11/5/2018 11:10,3.027,0.597,3.063,0.56,2.97,0.614,2.875,0.522,2.713,0.492,1010.3,88.6,88.6,92.8,33,38.2
11/5/2018 11:20,3.317,0.307,3.282,0.354,3.254,0.316,3.253,0.324,3.183,0.435,1010.2,95.6,90,85.8,32.9,37.6
11/5/2018 11:30,2.838,0.561,2.811,0.597,2.784,0.577,2.578,0.632,2.541,0.58,1010,101.3,99.8,97,33,39.3
11/5/2018 11:40,3.123,0.597,3.117,0.56,3.064,0.614,3.293,0.512,3.227,0.641,1010,105.5,97,91.4,33.1,38.7
11/5/2018 11:50,3.351,0.271,3.341,0.229,3.288,0.279,3.096,0.58,3.133,0.607,1009.9,108.3,106.9,109.7,32.7,44.9
11/5/2018 12:00,3.528,0.29,3.497,0.289,3.464,0.304,3.388,0.522,3.428,0.503,1009.8,112.5,108.3,112.5,32.5,46
11/5/2018 12:10,3.231,0.145,3.193,0.145,3.172,0.152,3.526,0.435,3.556,0.423,1009.7,113.9,112.5,115.3,31.8,49.2
11/5/2018 12:20,3.167,0.307,3.135,0.289,3.11,0.322,3.099,0.47,3.264,0.533,1009.5,118.1,113.9,115.3,31.9,47.6
11/5/2018 12:30,3.265,0.229,3.206,0.229,3.206,0.24,3.46,0.47,3.756,0.435,1009.3,129.4,122.3,119.5,31.8,49.2
11/5/2018 12:40,3.152,0.251,3.103,0.251,3.095,0.263,3.452,0.47,3.411,0.503,1009.1,130.8,122.3,120.9,31.2,53
11/5/2018 12:50,3.074,0.102,3.024,0.102,3.018,0.107,3.327,0.29,3.379,0.397,1008.9,137.8,130.8,126.6,31.3,51.8
11/5/2018 13:00,3.339,0.47,3.279,0.434,3.272,0.497,3.605,0.481,3.736,0.533,1008.6,140.6,132.2,126.6,31.5,51.5
11/5/2018 13:10,3.427,0.324,3.375,0.307,3.358,0.343,3.455,0.324,3.426,0.423,1008.5,146.3,139.2,133.6,31.3,52.1
11/5/2018 13:20,3.837,0.34,3.774,0.339,3.76,0.36,3.727,0.383,3.76,0.481,1008.4,143.4,136.4,132.2,31.4,54.3
11/5/2018 13:30,3.272,0.271,3.245,0.289,3.206,0.287,3.376,0.397,3.451,0.308,1008.2,150.5,144.8,137.8,31.4,49.9
11/5/2018 13:40,3.169,0.205,3.127,0.177,3.105,0.217,3.104,0.397,3.227,0.423,1008,143.4,142,137.8,31.8,48.8
11/5/2018 13:50,3.125,0.229,3.076,0.229,3.062,0.242,3.271,0.271,3.424,0.384,1007.9,144.8,144.8,140.6,31.8,49.9
11/5/2018 14:00,3.351,0.34,3.301,0.307,3.269,0.36,3.484,0.435,3.475,0.492,1007.7,147.7,147.7,142,31.8,48.3
11/5/2018 14:10,3.604,0.271,3.559,0.271,3.516,0.287,3.673,0.34,3.78,0.423,1007.7,150.5,150.5,146.3,31.5,51.1
11/5/2018 14:20,3.52,0.205,3.463,0.177,3.434,0.217,3.42,0.251,3.505,0.37,1007.5,146.3,150.5,151.9,31.6,50.2
11/5/2018 14:30,3.489,0.177,3.426,0.177,3.404,0.188,3.175,0.271,3.185,0.447,1007.4,137.8,146.3,151.9,31.8,50.7
11/5/2018 14:40,3.383,0.307,3.35,0.251,3.3,0.325,3.28,0.307,3.224,0.325,1007.3,146.3,149.1,149.1,32.3,46.9
11/5/2018 14:50,3.508,0.34,3.485,0.251,3.422,0.36,3.396,0.324,3.242,0.37,1007.2,150.5,153.3,157.5,32.3,50.4
11/5/2018 15:00,,,3.77,0.177,3.651,0.189,3.457,0.307,3.406,0.384,1007.1,156.1,160.3,163.1,32.1,50
11/5/2018 15:10,,,4.047,0.307,3.919,0.327,4.015,0.369,3.984,0.459,1007.1,168.8,167.3,168.8,31.9,52.5
11/5/2018 15:20,,,4.26,0.229,4.125,0.244,4.447,0.324,4.4,0.41,1006.9,178.6,175.8,167.3,31,59.2
11/5/2018 15:30,,,4.059,0.229,3.931,0.244,3.993,0.447,3.908,0.543,1006.9,180,177.2,171.6,31,58.6
11/5/2018 15:40,,,3.951,0.339,3.826,0.362,3.975,0.41,3.817,0.435,1006.8,184.2,178.6,171.6,31.2,58.7
11/5/2018 15:50,,,4.79,0.271,4.639,0.289,4.366,0.47,4.255,0.481,1006.8,174.4,165.9,160.3,30.9,61.2
11/5/2018 16:00,,,5.052,0.324,4.82,0.35,4.52,0.512,4.348,0.492,1006.7,174.4,167.3,158.9,30.8,63.4
11/5/2018 16:10,,,5.111,0.354,4.876,0.383,4.562,0.623,4.23,0.624,1006.6,170.2,163.1,158.9,30.5,65.6
11/5/2018 16:20,,,4.522,0.324,4.314,0.35,4.248,0.502,3.979,0.533,1006.6,168.8,160.3,153.3,30.4,66
11/5/2018 16:30,5.102,0.47,5.287,0.251,4.867,0.508,4.788,0.522,4.127,0.649,1006.7,154.7,150.5,144.8,30.4,68.7
11/5/2018 16:40,,,5.655,0.205,5.395,0.222,4.999,0.561,4.343,0.562,1006.7,156.1,150.5,146.3,30.2,70.3
11/5/2018 16:50,,,5.12,0.145,4.885,0.157,4.462,0.369,3.731,0.523,1006.8,161.7,154.7,147.7,29.9,70.8
11/5/2018 17:00,,,5.059,0.145,4.749,0.157,3.931,0.589,3.187,0.562,1006.8,160.3,154.7,149.1,29.9,71.2
11/5/2018 17:10,,,5.008,0.177,4.701,0.191,3.757,0.597,3.109,0.47,1006.9,160.3,156.1,149.1,29.8,71.8
11/5/2018 17:20,,,4.716,0.205,4.427,0.221,3.671,0.542,3.264,0.41,1007,168.8,163.1,158.9,29.6,72.5
11/5/2018 17:30,,,4.231,0.205,3.971,0.221,3.44,0.397,2.986,0.423,1007.1,173,167.3,160.3,29.3,72.8
11/5/2018 17:40,,,4.213,0.177,3.954,0.191,3.121,0.435,2.676,0.384,1007.2,175.8,170.2,167.3,29.3,72.8
11/5/2018 17:50,,,3.828,0.446,3.593,0.482,2.532,0.422,2.297,0.34,1007.4,171.6,167.3,165.9,29.3,73.4
11/5/2018 18:00,,,3.596,0.339,3.325,0.356,2.726,0.41,2.482,0.34,1007.5,170.2,165.9,161.7,29.2,74.5
11/5/2018 18:10,,,3.694,0.409,3.416,0.43,2.536,0.34,2.42,0.34,1007.6,173,168.8,165.9,29.1,75.4
11/5/2018 18:20,,,3.836,0.145,3.547,0.152,2.689,0.369,2.246,0.34,1007.7,177.2,174.4,175.8,29.1,76.3
11/5/2018 18:30,,,3.801,0.102,3.515,0.107,2.782,0.271,2.174,0.272,1007.8,184.2,181.4,182.8,29,77.1
11/5/2018 18:40,3.582,0.145,3.527,0.145,3.312,0.152,2.598,0.205,1.901,0.229,1007.9,191.3,188.4,188.4,28.8,77.5
11/5/2018 18:50,3.373,0,3.326,0,3.119,0,2.426,0.229,1.796,0.229,1008,195.5,192.7,194.1,28.8,77.9
11/5/2018 19:00,3.761,0.177,3.713,0.145,3.454,0.18,2.966,0.205,2.287,0.229,1008.1,198.3,195.5,196.9,28.8,78.2
11/5/2018 19:10,3.579,0.102,3.559,0.102,3.287,0.104,2.816,0.145,2.037,0.205,1008.3,218,215.2,220.8,28.8,79.5
11/5/2018 19:20,3.41,0.102,3.397,0.102,3.132,0.104,2.831,0.145,2.15,0.272,1008.4,225,223.6,229.2,28.6,79.2
11/5/2018 19:30,3.378,0.102,3.365,0.102,3.102,0.104,2.843,0.177,1.926,0.272,1008.5,227.8,227.8,233.4,28.6,78.7
11/5/2018 19:40,2.97,0.102,2.958,0.102,2.728,0.104,2.485,0.145,1.773,0.229,1008.8,232,233.4,239.1,28.6,78.7
11/5/2018 19:50,3.007,0,3.01,0,2.762,0,2.487,0.177,1.7,0.251,1008.9,241.9,241.9,250.3,28.6,78.9
11/5/2018 20:00,2.975,0.102,2.978,0.102,2.748,0.104,2.497,0.145,1.837,0.229,1009.1,250.3,250.3,254.5,28.6,79.3
11/5/2018 20:10,2.86,0.102,2.855,0.102,2.642,0.104,2.497,0.102,1.547,0.229,1009.3,248.9,247.5,253.1,28.5,79.7
11/5/2018 20:20,2.978,0,2.983,0,2.751,0,2.669,0.102,1.992,0.251,1009.3,261.6,257.3,261.6,28.5,80
11/5/2018 20:30,2.661,0.271,2.676,0.271,2.458,0.277,2.428,0.229,1.845,0.229,1009.5,278.4,275.6,277,28.5,79.8
11/5/2018 20:40,2.764,0.251,2.796,0.251,2.553,0.257,2.369,0.102,1.828,0.145,1009.7,295.3,295.3,298.1,28.3,79.7
11/5/2018 20:50,3.189,0.102,3.242,0.102,2.946,0.104,2.595,0.205,2.086,0.103,1009.9,306.6,302.3,306.6,28,80.2
11/5/2018 21:00,2.943,0.102,2.997,0.102,2.721,0.105,3.03,0.145,2.408,0.103,1010,309.4,309.4,315,27.9,81.1
11/5/2018 21:10,2.951,0.102,3.002,0.102,2.728,0.105,3.256,0.102,2.538,0.229,1010,313.6,313.6,317.8,27.7,81.5
11/5/2018 21:20,3.361,0.177,3.414,0.177,3.107,0.183,3.506,0.102,3.023,0.145,1010.1,303.8,302.3,308,27.5,81.4
11/5/2018 21:30,3.705,0,3.748,0,3.425,0,3.457,0.102,3.047,0.178,1010.1,296.7,293.9,296.7,27.5,81.1
11/5/2018 21:40,4.007,0.177,4.054,0.177,3.704,0.183,3.553,0.102,2.583,0.145,1010.2,299.5,292.5,291.1,27.6,80.3
11/5/2018 21:50,3.96,0.145,4.02,0.145,3.661,0.15,3.506,0.102,2.536,0.103,1010.2,305.2,296.7,295.3,27.6,80.2
11/5/2018 22:00,4.252,0.102,4.336,0.145,3.952,0.106,3.418,0.102,2.664,0.145,1010.1,309.4,300.9,298.1,27.5,80.1
11/5/2018 22:10,4.129,0.102,4.211,0.102,3.837,0.106,3.339,0,2.639,0.145,1010.1,312.2,302.3,302.3,27.4,80.1
11/5/2018 22:20,4.25,0.205,4.331,0.177,3.95,0.213,3.678,0.229,2.878,0.251,1010.2,309.4,302.3,303.8,27.4,80.1
11/5/2018 22:30,4.473,0.102,4.559,0.102,4.157,0.106,3.828,0.102,3.148,0.145,1010.1,310.8,302.3,303.8,27.3,79.8
11/5/2018 22:40,4.736,0.102,4.819,0.102,4.401,0.106,3.997,0,3.156,0.178,1010.1,309.4,300.9,299.5,27.4,79.8
11/5/2018 22:50,4.844,0.229,4.91,0.229,4.502,0.238,4.282,0.177,3.099,0.272,1010.1,302.3,296.7,299.5,27.4,79.8
11/5/2018 23:00,5.031,0.205,5.076,0.205,4.652,0.212,4.447,0.145,2.514,0.251,1010.1,296.7,291.1,292.5,27.3,80.2
11/5/2018 23:10,4.967,0.229,5.022,0.229,4.593,0.237,4.476,0.145,2.612,0.229,1010.1,296.7,289.7,289.7,27.1,80.2
11/5/2018 23:20,5.698,0.57,5.773,0.579,5.269,0.589,5.23,0.355,3.291,0.447,1010.1,300.9,293.9,292.5,27.1,80
11/5/2018 23:30,6.514,0,6.614,0.102,6.024,0,5.702,0.251,3.827,0.29,1010.1,303.8,298.1,298.1,27.1,79.3
11/5/2018 23:40,6.784,0.177,6.876,0.145,6.274,0.183,5.611,0.229,3.709,0.272,1010.1,302.3,298.1,298.1,27.3,77.6
11/5/2018 23:50,6.938,0.145,7.055,0.145,6.416,0.15,5.535,0.251,4.171,0.34,1010.1,303.8,299.5,299.5,27.4,76.3
11/6/2018 0:00,6.983,0.177,7.092,0.177,6.441,0.184,5.267,0.491,3.586,0.447,1010,303.8,299.5,296.7,27.5,75
11/6/2018 0:10,6.99,0.41,7.094,0.396,6.447,0.427,5.822,0.512,3.815,0.513,1010,303.8,298.1,295.3,27.6,73.6
11/6/2018 0:20,7.486,0.447,7.592,0.469,6.904,0.466,5.927,0.552,4.063,0.47,1009.9,303.8,298.1,293.9,27.7,72.8
11/6/2018 0:30,6.462,0.177,6.555,0.177,5.96,0.184,5.959,0.34,4.016,0.435,1009.7,305.2,298.1,295.3,27.6,72.4
11/6/2018 0:40,6.253,0.145,6.349,0.145,5.767,0.151,6.144,0.355,4.107,0.384,1009.7,308,303.8,298.1,27.6,71.3
11/6/2018 0:50,6.339,0.271,6.454,0.289,5.847,0.282,5.451,0.324,3.792,0.355,1009.7,312.2,309.4,305.2,27.5,70.7
11/6/2018 1:00,5.74,0.102,5.829,0.102,5.255,0.107,5.161,0.229,3.278,0.325,1009.5,309.4,306.6,308,27.5,69.9
11/6/2018 1:10,5.581,0.145,5.665,0.145,5.11,0.152,5.12,0.34,3.03,0.29,1009.4,309.4,305.2,302.3,27.4,69.7
11/6/2018 1:20,5.129,0.324,5.206,0.354,4.696,0.339,5.503,0.145,3.463,0.34,1009.4,303.8,299.5,298.1,27.5,68
11/6/2018 1:30,4.837,0.145,4.907,0.177,4.428,0.152,5.657,0.205,3.788,0.229,1009.3,302.3,298.1,293.9,27.5,67.1
11/6/2018 1:40,4.223,0.29,4.297,0.271,3.866,0.303,5.08,0.435,3.431,0.29,1009.2,305.2,300.9,293.9,27.5,66
11/6/2018 1:50,3.7,0,3.765,0.102,3.388,0,4.422,0.102,2.841,0.251,1009,308,305.2,296.7,27.5,66.8
11/6/2018 2:00,4.493,0.695,4.554,0.709,4.091,0.729,4.972,0.369,3.269,0.397,1009,308,302.3,303.8,27.3,67.9
11/6/2018 2:10,3.678,0.145,3.757,0.177,3.349,0.152,4.768,0.177,2.986,0.435,1008.8,313.6,305.2,306.6,27.1,67.5
11/6/2018 2:20,3.354,0.102,3.419,0.102,3.054,0.107,4.336,0.145,2.617,0.103,1008.6,312.2,306.6,306.6,26.9,69.1
11/6/2018 2:30,2.845,0.307,2.862,0.339,2.59,0.322,2.829,0.826,2.516,0.553,1008.5,322,329.1,340.3,26.6,71
11/6/2018 2:40,1.826,0.271,1.833,0.271,1.663,0.284,3.374,0.422,3.156,0.41,1008.5,22.5,63.3,67.5,25.8,76.2
11/6/2018 2:50,1.883,0.205,,,1.714,0.215,2.826,0.355,2.464,0.205,1008.5,358.6,46.4,54.8,25.8,73.5
11/6/2018 3:00,2.72,0.29,2.735,0.289,2.451,0.303,3.261,0.177,2.29,0.562,1008.4,43.6,50.6,60.5,26.3,71.9
11/6/2018 3:10,3.007,0.251,3.046,0.251,2.709,0.262,3.428,0.435,2.334,0.272,1008.3,49.2,53.4,53.4,26,75.2
11/6/2018 3:20,3.729,0.307,3.779,0.324,3.36,0.32,4.4,0.177,2.819,0.205,1008.2,47.8,46.4,47.8,26,74.7
11/6/2018 3:30,4.201,0.205,4.255,0.205,3.785,0.214,3.828,0.512,2.091,0.571,1008.2,50.6,45,50.6,25.8,76.2
11/6/2018 3:40,3.84,0.271,3.875,0.289,3.46,0.283,2.78,0.435,1.314,0.229,1008.3,60.5,57.7,53.4,25.7,76.4
