Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Std [m/s],50m Avg [m/s],50m Std [m/s],20m Avg [m/s],20m Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11/27/2017 21:10,4.574,0.145,4.645,0.177,4.746,0.102,4.754,0.145,3.291,0.145,1009.5,306.6,299.5,293.9,23.3,59.7
11/27/2017 21:20,4.78,0.177,4.868,0.177,4.849,0.177,4.734,0.205,3.512,0.251,1009.4,315,305.2,299.5,23.5,58
11/27/2017 21:30,4.645,0.229,4.74,0.229,4.839,0.145,4.771,0.177,3.399,0.251,1009.4,326.3,317.8,308,23.5,56.6
11/27/2017 21:40,4.402,0.397,4.49,0.422,4.694,0.25,4.675,0.229,3.51,0.29,1009.4,327.7,317.8,309.4,23.1,57.4
11/27/2017 21:50,4.692,0.102,4.79,0,4.763,0,5.311,0.271,3.751,0.251,1009.5,330.5,319.2,309.4,23,57.1
11/27/2017 22:00,4.719,0.145,4.807,0.145,5.015,0.177,5.282,0.145,3.32,0.251,1009.5,330.5,319.2,312.2,23,57.3
11/27/2017 22:10,4.613,0.177,4.699,0.177,5.111,0.204,5.228,0.29,3.269,0.145,1009.5,327.7,316.4,316.4,22.5,59.3
11/27/2017 22:20,5.06,0.177,5.152,0.145,5.202,0.145,4.579,0.205,3.227,0.308,1009.5,317.8,313.6,320.6,21.9,62.3
11/27/2017 22:30,5.315,0.145,5.41,0.177,5.317,0.102,4.594,0.145,3.758,0.251,1009.5,315,309.4,317.8,21.6,61.6
11/27/2017 22:40,5.082,0.177,5.162,0.205,5.687,0.177,4.989,0.251,3.689,0.103,1009.4,313.6,303.8,308,22.2,58.6
11/27/2017 22:50,4.947,0.177,5.027,0.205,5.822,0.177,5.402,0.145,3.583,0.178,1009.4,315,303.8,305.2,22.9,56.2
11/27/2017 23:00,4.193,0.271,4.292,0.271,4.9,0.323,5.854,0.145,3.729,0.325,1009.3,319.2,308,302.3,22.7,56.4
11/27/2017 23:10,3.54,0.271,3.618,0.271,4.175,0.307,5.598,0.34,3.399,0.423,1009.3,323.4,312.2,300.9,23,56.3
11/27/2017 23:20,2.946,0.229,2.995,0.205,3.631,0.145,4.923,0.205,2.939,0.447,1009.3,323.4,312.2,302.3,23.1,56.2
11/27/2017 23:30,2.516,0.145,2.556,0.145,3.242,0.177,4.793,0.251,3.274,0.145,1009.2,316.4,306.6,300.9,23.2,54.8
11/27/2017 23:40,2.315,0.145,2.345,0.145,2.85,0.102,4.226,0.145,2.915,0.205,1009.2,319.2,306.6,302.3,23.2,54.9
11/27/2017 23:50,2.246,0.205,2.284,0.205,2.955,0.204,4.199,0,2.108,0.29,1009.2,322,312.2,312.2,22.2,58.5
11/28/2017 0:00,2.271,0.205,2.296,0.229,2.908,0.204,3.857,0.102,2.051,0.103,1009.1,316.4,305.2,312.2,21.8,59.8
11/28/2017 0:10,2.565,0.102,2.595,0.145,3.141,0.102,3.713,0.102,2.179,0.178,1009,306.6,296.7,302.3,21.5,59.9
11/28/2017 0:20,2.288,0.229,2.323,0.229,2.764,0.102,3.595,0.102,2.489,0.145,1008.8,309.4,303.8,300.9,21.6,59.4
11/28/2017 0:30,2.283,0.145,2.313,0.145,2.717,0.102,3.43,0.102,2.966,0.145,1008.7,319.2,312.2,305.2,22.2,57.7
11/28/2017 0:40,2.045,0.229,2.075,0.251,2.695,0.177,3.244,0.177,2.595,0.205,1008.6,323.4,313.6,309.4,22,58.7
11/28/2017 0:50,2.153,0.229,2.176,0.251,2.671,0.229,3.342,0.177,2.073,0.29,1008.6,333.3,320.6,317.8,21,61.6
11/28/2017 1:00,2.823,0.205,2.875,0.205,3.234,0.102,3.352,0.422,1.877,0.272,1008.5,331.9,322,345.9,20.7,62
11/28/2017 1:10,2.693,0.205,2.74,0.205,3.183,0.145,3.595,0.397,2.017,0.34,1008.5,334.7,323.4,341.7,20.2,63.4
11/28/2017 1:20,3.024,0.145,3.078,0.205,3.001,0.551,2.549,0.532,2.73,0.397,1008.4,340.3,343.1,358.6,20,63.7
11/28/2017 1:30,2.916,0.145,NaN,NaN,2.531,0.708,2.73,0.746,2.398,0.178,1008.3,355.8,354.4,357.2,19.8,64.5
11/28/2017 1:40,3.218,0.251,3.287,0.271,3.369,0.145,3.914,0.447,2.13,0.308,1008.2,19.7,5.6,1.4,19.8,64.8
11/28/2017 1:50,3.746,0,3.809,0.145,3.705,0.145,3.656,0.29,2.204,0.355,1008.2,28.1,12.7,2.8,19.6,65.9
11/28/2017 2:00,3.926,0,3.995,0,3.952,0.145,3.855,0.145,2.238,0.229,1008,26.7,15.5,2.8,19.2,67.7
11/28/2017 2:10,3.764,0.102,3.831,0.102,3.859,0.102,3.946,0.29,2.342,0.355,1007.9,30.9,18.3,8.4,19.6,65.2
11/28/2017 2:20,3.663,0,3.725,0,3.744,0.102,4.022,0.251,1.633,0.503,1007.9,35.2,19.7,21.1,19.2,67.6
11/28/2017 2:30,3.648,0.102,3.711,0,3.714,0.102,4.368,0.177,1.087,0.178,1007.9,38,21.1,21.1,18.6,69.8
11/28/2017 2:40,3.69,0,3.752,0,4.057,0.102,4.15,0.145,1.471,0.308,1007.8,33.8,28.1,15.5,18.6,69.5
11/28/2017 2:50,3.575,0,3.627,0.102,3.888,0.102,3.98,0.102,1.985,0.325,1007.8,39.4,30.9,15.5,19.1,66.4
11/28/2017 3:00,3.565,0.177,3.625,0.205,3.714,0,4.268,0.205,2.57,0.435,1007.7,42.2,32.3,21.1,19.1,66
11/28/2017 3:10,3.935,0.177,3.993,0.177,3.58,0.102,4.287,0.145,2.703,0.178,1007.6,46.4,36.6,25.3,18.8,67
11/28/2017 3:20,3.999,0.205,4.042,0.229,3.712,0.177,3.997,0.145,2.587,0.145,1007.5,47.8,38,28.1,18.8,67.4
11/28/2017 3:30,3.702,0.145,3.738,0.145,3.558,0.102,3.71,0.102,2.607,0.205,1007.4,56.3,46.4,35.2,19.2,64.5
11/28/2017 3:40,3.845,0.29,3.897,0.289,3.749,0.177,3.983,0.205,2.816,0.178,1007.4,61.9,52,39.4,20,59.7
11/28/2017 3:50,3.437,0.205,3.485,0.177,3.467,0.177,3.941,0.102,2.405,0.355,1007.4,57.7,49.2,42.2,19.9,60.9
11/28/2017 4:00,3.403,0.205,3.431,0.177,3.504,0.204,3.85,0.177,2.12,0.553,1007.4,57.7,46.4,28.1,19.3,63.2
11/28/2017 4:10,3.525,0.177,3.559,0.205,3.714,0.102,3.966,0.229,2.504,0.37,1007.5,53.4,39.4,21.1,18.7,65.4
11/28/2017 4:20,3.739,0.145,3.782,0.145,4.109,0.25,4.511,0.41,2.772,0.251,1007.5,45,35.2,19.7,18.5,65.8
11/28/2017 4:30,4.088,0.145,4.152,0.177,4.682,0.229,4.953,0.177,2.6,0.145,1007.5,40.8,32.3,26.7,18.6,65.3
11/28/2017 4:40,4.569,0.177,4.635,0.177,5.393,0.102,5.016,0.177,2.216,0.103,1007.6,39.4,35.2,25.3,18.2,66.2
11/28/2017 4:50,4.861,0.205,4.929,0.177,5.434,0.145,4.931,0.271,2.349,0.308,1007.6,40.8,35.2,18.3,18.1,66
11/28/2017 5:00,4.709,0.177,4.785,0.177,5.706,0.145,4.911,0.205,1.653,0.308,1007.7,42.2,39.4,19.7,18.1,65.7
11/28/2017 5:10,4.891,0.145,4.961,0.145,5.599,0.204,4.795,0.251,1.719,0.251,1007.8,43.6,36.6,19.7,18,65.8
11/28/2017 5:20,5.178,0.177,5.241,0.177,5.263,0.145,4.835,0.177,2.204,0.589,1007.8,49.2,40.8,23.9,17.9,66.3
11/28/2017 5:30,5.011,0.145,5.074,0.145,4.883,0.145,4.189,0.229,1.968,0.37,1007.9,43.6,33.8,14.1,17.9,66.4
11/28/2017 5:40,5.21,0.145,5.299,0.145,5.241,0.177,4.653,0.251,2.364,0.325,1007.9,38,28.1,9.8,18,65.3
11/28/2017 5:50,5.291,0.102,5.371,0.145,5.15,0.177,4.712,0.229,2.292,0.41,1008,38,25.3,7,18.2,64.3
11/28/2017 6:00,5.183,0.102,5.268,0.145,5.121,0.229,4.533,0.271,2.115,0.325,1008.2,38,22.5,5.6,18.1,64.7
11/28/2017 6:10,5.242,0.177,5.334,0.177,5.202,0.271,5.257,0.458,2.415,0.423,1008.4,28.1,12.7,1.4,18,64.7
11/28/2017 6:20,5.148,0.205,5.231,0.177,5.341,0.25,4.911,0.271,1.921,0.205,1008.4,30.9,16.9,2.8,18.2,63.8
11/28/2017 6:30,5.436,0.205,5.537,0.229,5.55,0.25,5.102,0.648,2.349,0.397,1008.6,23.9,11.3,2.8,18,64.1
11/28/2017 6:40,5.254,0.29,5.341,0.289,5.437,0.307,5.034,0.369,2.11,0.355,1008.7,26.7,14.1,2.8,18,63.7
11/28/2017 6:50,4.829,0.355,4.907,0.369,5.037,0.289,4.685,0.369,3.126,0.447,1008.8,36.6,29.5,14.1,18.1,63.4
11/28/2017 7:00,4.751,0.145,4.821,0.145,4.873,0.145,4.587,0.725,2.474,0.553,1008.9,42.2,30.9,9.8,18.3,62.3
11/28/2017 7:10,4.616,0.229,4.704,0.229,4.658,0.289,4.123,0.512,2.9,0.481,1009,32.3,18.3,2.8,18.5,61.2
11/28/2017 7:20,4.269,0.102,4.331,0.145,4.19,0.145,3.862,0.177,2.418,0.325,1009.2,43.6,26.7,5.6,18.7,59.6
11/28/2017 7:30,4.152,0.145,4.221,0.145,4.192,0.145,3.875,0.177,1.869,0.178,1009.4,36.6,23.9,5.6,18.5,60.3
11/28/2017 7:40,4.024,0.145,4.069,0.205,4.06,0.102,3.956,0.177,2.145,0.272,1009.4,45,32.3,12.7,18.3,60.7
11/28/2017 7:50,4.444,0.177,4.517,0.205,4.354,0.204,4.155,0.229,2.44,0.272,1009.5,39.4,29.5,11.3,18.5,60.8
11/28/2017 8:00,4.208,0.145,4.28,0.145,4.351,0.177,4.272,0.271,2.292,0.37,1009.7,39.4,22.5,8.4,18.6,60.7
11/28/2017 8:10,4.122,0.29,4.169,0.307,4.498,0.271,4.339,0.251,1.646,0.178,1009.8,43.6,30.9,14.1,19.2,59.2
11/28/2017 8:20,4.115,0.271,4.169,0.271,4.285,0.307,4.513,0.41,1.761,0.37,1009.9,53.4,36.6,15.5,19.6,59.2
11/28/2017 8:30,4.066,0.251,4.125,0.251,4.486,0.229,4.341,0.34,1.906,0.29,1010,43.6,30.9,12.7,19.8,59.3
11/28/2017 8:40,4.282,0.177,4.351,0.205,4.496,0.145,4.177,0.177,2.246,0.34,1010.1,42.2,30.9,9.8,20.5,58.5
11/28/2017 8:50,4.517,0.145,4.584,0.145,4.77,0.145,4.076,0.251,1.609,0.34,1010.2,43.6,32.3,16.9,21.4,56.5
11/28/2017 9:00,5.063,0.251,5.152,0.251,5.187,0.177,3.624,0.251,1.562,0.325,1010.3,38,26.7,12.7,22.2,54.8
11/28/2017 9:10,5.369,0.177,5.461,0.177,4.998,0.307,3.018,0.542,1.53,0.272,1010.5,36.6,23.9,14.1,23.3,52.1
11/28/2017 9:20,5.18,0.29,5.26,0.324,4.68,0.501,3.057,0.702,1.845,0.616,1010.7,38,25.3,16.9,24.7,47
11/28/2017 9:30,5.166,0.177,5.223,0.177,5.211,0.145,4.511,0.512,3.138,0.503,1010.8,49.2,40.8,26.7,25.3,41.7
11/28/2017 9:40,4.81,0.532,4.826,0.512,4.697,0.569,3.799,0.57,3.146,0.562,1010.9,54.8,45,30.9,25.4,42.7
11/28/2017 9:50,3.965,0.606,3.961,0.614,4.038,0.469,3.857,0.664,3.756,0.562,1011,57.7,46.4,35.2,25.7,39.8
11/28/2017 10:00,3.746,0.702,3.73,0.686,3.67,0.772,3.646,0.787,3.428,0.681,1011,56.3,49.2,46.4,26.2,38.8
11/28/2017 10:10,4.071,0.632,4.113,0.671,4.261,0.605,4.574,0.561,4.078,0.834,1011.1,68.9,66.1,68.9,26.6,37.6
11/28/2017 10:20,4.407,0.422,4.478,0.446,4.418,0.48,4.547,0.458,4.523,0.543,1011.2,66.1,61.9,64.7,26.4,40.3
11/28/2017 10:30,4.76,0.532,4.812,0.551,4.766,0.551,4.69,0.532,4.466,0.513,1011.2,70.3,64.7,66.1,26.4,43.2
11/28/2017 10:40,4.817,0.435,4.819,0.409,4.868,0.434,4.82,0.481,4.452,0.598,1011.2,75.9,70.3,68.9,26.4,46.9
11/28/2017 10:50,4.864,0.512,4.892,0.501,4.795,0.501,4.388,0.502,4.169,0.649,1011,75.9,70.3,67.5,26.5,47.2
11/28/2017 11:00,4.93,0.47,4.951,0.446,4.9,0.422,4.604,0.552,4.329,0.571,1010.9,78.8,71.7,68.9,26.4,50.4
11/28/2017 11:10,4.49,0.447,4.535,0.48,4.454,0.49,4.297,0.589,3.913,0.616,1010.8,74.5,71.7,70.3,26.6,50.7
11/28/2017 11:20,3.938,0.435,3.963,0.409,4.03,0.446,4.164,0.355,4.115,0.423,1010.8,74.5,73.1,75.9,26.9,49.8
11/28/2017 11:30,3.965,0.324,3.953,0.324,3.886,0.323,4,0.355,3.674,0.607,1010.7,81.6,78.8,77.3,27.3,47.5
11/28/2017 11:40,3.528,0.552,3.539,0.522,3.567,0.511,3.666,0.491,3.271,0.481,1010.6,85.8,83,81.6,27.6,43.9
11/28/2017 11:50,3.302,0.383,3.321,0.383,3.379,0.409,3.455,0.435,3.192,0.533,1010.6,80.2,81.6,90,27.9,43.1
11/28/2017 12:00,3.368,0.512,3.404,0.491,3.445,0.48,3.548,0.422,3.096,0.633,1010.5,80.2,83,90,28.1,40.5
11/28/2017 12:10,3.241,0.34,3.247,0.339,3.227,0.307,3.224,0.355,3.365,0.397,1010.3,78.8,81.6,90,28.1,38.8
11/28/2017 12:20,3.41,0.369,3.39,0.383,3.276,0.434,3.177,0.458,2.981,0.503,1010.2,90,92.8,99.8,28.2,43
11/28/2017 12:30,3.214,0.532,3.245,0.579,3.102,0.511,2.917,0.672,2.983,0.492,1010,91.4,94.2,105.5,28.3,44.4
11/28/2017 12:40,3.238,0.491,3.242,0.512,3.156,0.49,3.023,0.458,2.929,0.598,1009.9,92.8,95.6,98.4,28.3,43.3
11/28/2017 12:50,3.034,0.47,3.051,0.434,2.918,0.422,2.875,0.447,3.094,0.435,1009.7,99.8,99.8,104.1,28.5,39.9
11/28/2017 13:00,2.943,0.369,2.899,0.354,2.916,0.354,2.892,0.447,3.239,0.459,1009.5,106.9,109.7,116.7,28.3,41
11/28/2017 13:10,2.784,0.271,2.742,0.271,2.727,0.307,3.214,0.383,3.416,0.37,1009.3,108.3,112.5,116.7,28.2,41.9
11/28/2017 13:20,2.73,0.29,2.698,0.271,2.59,0.307,2.937,0.355,2.946,0.47,1009.1,98.4,104.1,115.3,28.5,39.2
11/28/2017 13:30,2.853,0.251,2.828,0.251,2.695,0.289,2.88,0.34,3.077,0.41,1008.9,95.6,99.8,111.1,28.6,36.4
11/28/2017 13:40,3.027,0.229,3.032,0.229,2.933,0.229,2.875,0.324,2.838,0.47,1008.8,97,99.8,109.7,28.8,34.3
11/28/2017 13:50,2.757,0.229,2.74,0.251,2.722,0.323,2.718,0.458,2.971,0.447,1008.5,106.9,109.7,116.7,28.8,32.6
11/28/2017 14:00,2.607,0.29,2.59,0.289,2.649,0.383,2.627,0.422,2.998,0.41,1008.4,113.9,109.7,115.3,29,33.6
11/28/2017 14:10,2.811,0.324,2.821,0.289,2.881,0.396,2.856,0.502,2.986,0.37,1008.2,116.7,112.5,116.7,28.7,36.6
11/28/2017 14:20,3.074,0.324,3.068,0.307,3.038,0.446,3.077,0.542,3.003,0.384,1008.2,120.9,116.7,119.5,28.7,37
11/28/2017 14:30,3.435,0.145,3.407,0.145,3.555,0.177,3.941,0.47,3.741,0.571,1008,116.7,116.7,115.3,28.7,34.2
11/28/2017 14:40,3.582,0.251,3.532,0.251,3.749,0.25,3.862,0.41,3.588,0.47,1008,126.6,123.8,125.2,28.7,38
11/28/2017 14:50,4.144,0.271,4.061,0.251,3.92,0.354,3.833,0.383,3.706,0.481,1007.9,135,136.4,140.6,28.3,46
11/28/2017 15:00,4.424,0.177,4.326,0.177,4.342,0.229,4.238,0.307,4.183,0.37,1007.8,139.2,136.4,143.4,27.7,48.3
11/28/2017 15:10,4.225,0.145,4.14,0.145,3.959,0.289,3.754,0.369,3.581,0.397,1007.7,142,142,150.5,27.6,46.8
11/28/2017 15:20,4.024,0.307,3.958,0.271,3.643,0.354,3.376,0.324,3.281,0.423,1007.6,142,143.4,147.7,27.9,50
11/28/2017 15:30,3.651,0.397,3.637,0.289,3.528,0.289,3.482,0.41,3.581,0.41,1007.6,150.5,153.3,160.3,27.7,51.5
11/28/2017 15:40,4.095,0.271,4.015,0.205,3.974,0.289,3.838,0.383,3.928,0.397,1007.6,151.9,156.1,158.9,27.4,55.1
11/28/2017 15:50,4.198,0.307,4.152,0.251,3.631,0.434,3.43,0.355,3.792,0.447,1007.5,150.5,149.1,150.5,27.1,59.2
11/28/2017 16:00,4.125,0.355,4.076,0.289,3.572,0.434,3.175,0.383,3.468,0.397,1007.5,150.5,149.1,151.9,27.3,57.7
11/28/2017 16:10,NaN,NaN,4.017,0.205,3.871,0.323,3.609,0.435,3.598,0.397,1007.4,158.9,158.9,164.5,27.3,56.2
11/28/2017 16:20,NaN,NaN,4.36,0.145,4.312,0.145,3.818,0.397,3.615,0.459,1007.4,160.3,167.3,165.9,27.1,60.5
11/28/2017 16:30,NaN,NaN,4.272,0.145,4.192,0.145,3.732,0.369,3.453,0.384,1007.3,163.1,170.2,168.8,27,61.6
11/28/2017 16:40,NaN,NaN,4.118,0,4.04,0.145,3.691,0.307,3.35,0.37,1007.3,164.5,170.2,167.3,27,59.3
11/28/2017 16:50,NaN,NaN,4.029,0,3.923,0.145,3.511,0.324,3.116,0.447,1007.4,171.6,174.4,167.3,27,59.1
11/28/2017 17:00,NaN,NaN,3.926,0.145,3.734,0.204,3.165,0.34,2.949,0.37,1007.4,180,175.8,170.2,27,60.3
11/28/2017 17:10,3.516,0.177,3.505,0.177,3.148,0.354,2.622,0.369,2.305,0.423,1007.4,185.6,175.8,171.6,26.9,63.6
11/28/2017 17:20,NaN,NaN,3.24,0.205,2.764,0.271,2.21,0.251,2.101,0.205,1007.4,184.2,174.4,168.8,26.6,66
11/28/2017 17:30,3.351,0.102,3.304,0,2.948,0.229,2.458,0.307,2.364,0.272,1007.5,185.6,175.8,170.2,26.4,67.6
11/28/2017 17:40,NaN,NaN,3.333,0.177,2.835,0.307,2.153,0.307,2.019,0.272,1007.6,184.2,173,164.5,26.2,70.9
11/28/2017 17:50,3.398,0.102,3.348,0.102,3.166,0.177,2.495,0.307,2.125,0.205,1007.7,185.6,178.6,165.9,25.9,74
11/28/2017 18:00,3.162,0.102,3.127,0.102,3.028,0.145,2.328,0.355,1.916,0.37,1007.7,191.3,180,167.3,25.8,75.4
11/28/2017 18:10,2.956,0,2.911,0,2.854,0,2.244,0.229,1.665,0.272,1007.7,195.5,189.8,178.6,25.5,77.6
11/28/2017 18:20,3.076,0.102,3.039,0.102,3.048,0.102,2.482,0.102,1.887,0.103,1007.8,201.1,198.3,185.6,25.4,78.9
11/28/2017 18:30,3.083,0.145,3.076,0.145,2.769,0.271,2.36,0.177,1.946,0.178,1008,219.4,212.3,212.3,25.3,80.1
11/28/2017 18:40,2.519,0.145,2.514,0.177,2.132,0.145,1.756,0.102,1.55,0.103,1008,230.6,229.2,237.7,24.9,82.2
11/28/2017 18:50,2.175,0.177,2.171,0.145,1.906,0.102,1.714,0.102,1.596,0.178,1008.2,236.3,237.7,248.9,24.7,81.8
11/28/2017 19:00,2.057,0.102,2.058,0.102,1.764,0,1.535,0.102,1.35,0.103,1008.3,230.6,226.4,239.1,24.6,80.4
11/28/2017 19:10,2.197,0.145,2.191,0.145,2.004,0.102,1.91,0.102,1.803,0.205,1008.4,250.3,247.5,257.3,24.4,80.9
11/28/2017 19:20,2.462,0,2.455,0.102,2.247,0.102,2.124,0.102,2.142,0.103,1008.4,260.2,258.8,270,24.4,80.8
11/28/2017 19:30,3.106,0.458,3.115,0.458,3.217,0.613,3.317,0.648,2.865,0.37,1008.6,278.4,277,282.7,24.6,81.3
11/28/2017 19:40,2.776,0.102,2.782,0.102,2.948,0.102,3.128,0.102,2.314,0.272,1008.8,277,277,284.1,24.3,80.1
11/28/2017 19:50,2.354,0.57,2.372,0.57,2.698,0.434,2.956,0.324,2.128,0.34,1008.9,281.3,281.3,291.1,24.1,80.2
11/28/2017 20:00,1.563,0,1.561,0.102,1.781,0.102,2.389,0.102,2.504,0.145,1009,265.8,258.8,272.8,24.1,81.1
11/28/2017 20:10,1.487,0,1.489,0,1.475,0.177,1.923,0.205,1.837,0.272,1009.1,258.8,246.1,258.8,24.2,80.1
11/28/2017 20:20,1.401,0,1.399,0,1.568,0.177,2.04,0.102,1.791,0.103,1009.3,248.9,239.1,247.5,24,81.2
11/28/2017 20:30,1.664,0.229,1.661,0.205,1.568,0.102,1.952,0.102,1.776,0.103,1009.3,253.1,243.3,246.1,24.2,77.4
11/28/2017 20:40,1.544,0.205,1.541,0.205,1.468,0.102,1.898,0.145,1.828,0.103,1009.3,248.9,234.8,243.3,24.3,74.8
11/28/2017 20:50,1.48,0.145,1.482,0.145,1.776,0,1.876,0.102,1.845,0.103,1009.3,233.4,233.4,247.5,24.3,70.1
11/28/2017 21:00,1.549,0.145,1.541,0.145,1.681,0.102,1.734,0.145,1.791,0.229,1009.4,233.4,236.3,254.5,24.2,71.7
11/28/2017 21:10,1.625,0.324,1.629,0.324,1.683,0.229,1.797,0.355,1.301,0.37,1009.5,260.2,264.4,271.4,23.8,76.9
11/28/2017 21:20,2.18,0.229,2.186,0.205,2.308,0.177,2.333,0.177,1.663,0.384,1009.7,288.3,286.9,295.3,23.3,79
11/28/2017 21:30,1.757,0.177,1.767,0.177,1.843,0.177,1.923,0.145,1.365,0.355,1009.7,293.9,296.7,315,22.6,81.8
11/28/2017 21:40,1.369,0.251,1.362,0.271,1.524,0.289,1.586,0.271,1.599,0.37,1009.7,272.8,281.3,300.9,22.9,74.5
11/28/2017 21:50,1.153,0.145,1.144,0.145,1.036,0.102,1.036,0.177,0.733,0.325,1009.6,205.3,230.6,268.6,22.6,76.2
11/28/2017 22:00,1.286,0.205,1.284,0.205,1.487,0.229,1.52,0.102,1.336,0.251,1009.7,232,244.7,274.2,22.2,76.9
11/28/2017 22:10,1.772,0.102,1.771,0.102,1.654,0.145,1.373,0.145,0.822,0.205,1009.6,243.3,250.3,268.6,22.2,77.5
11/28/2017 22:20,1.775,0.102,1.764,0.102,1.71,0.102,1.35,0.102,1.168,0.103,1009.5,230.6,230.6,246.1,22.5,72.3
11/28/2017 22:30,1.541,0,1.539,0,1.473,0.145,1.36,0.102,0.709,0.145,1009.5,239.1,232,239.1,22.5,75.3
11/28/2017 22:40,1.637,0.102,1.634,0,1.568,0,1.576,0,0.652,0.103,1009.5,260.2,255.9,263,22.1,79.8
11/28/2017 22:50,1.129,0.205,1.127,0.205,1.259,0.145,1.341,0.145,1.193,0.384,1009.5,265.8,267.2,277,22,78.4
11/28/2017 23:00,1.168,0,1.168,0,1.051,0.204,1.12,0.102,0.841,0.145,1009.4,268.6,258.8,270,22.2,75.9
11/28/2017 23:10,1.421,0,1.418,0,1.441,0,1.23,0.177,0.891,0.308,1009.3,240.5,230.6,247.5,22.1,77
11/28/2017 23:20,1.463,0.102,1.458,0,1.661,0.145,1.704,0.177,1.198,0.325,1009.2,240.5,227.8,240.5,22.2,70.7
11/28/2017 23:30,1.605,0.145,1.607,0.145,1.698,0.102,1.5,0.145,1.321,0.103,1009.1,239.1,232,233.4,22.7,65.9
11/28/2017 23:40,1.519,0.102,1.514,0.102,1.651,0.102,1.638,0.102,1.759,0.145,1009.1,258.8,250.3,257.3,23,64
11/28/2017 23:50,1.654,0.102,1.654,0.145,1.583,0.145,1.431,0,1.81,0.325,1009.1,279.8,268.6,278.4,22.9,65.3
11/29/2017 0:00,2.082,0.251,2.1,0.251,2.274,0.271,2.509,0.648,3.025,0.616,1009.1,305.2,298.1,305.2,22.1,70.7
11/29/2017 0:10,2.386,0.102,2.431,0.102,2.737,0.145,3.032,0.102,3.795,0.251,1009.1,319.2,309.4,313.6,19.8,75.3
11/29/2017 0:20,2.73,0.102,2.779,0.102,3.014,0.102,3.258,0.102,3.497,0.37,1009,317.8,310.8,309.4,19,77
11/29/2017 0:30,2.816,0.102,2.853,0.102,2.803,0.102,3.236,0.102,3.266,0.29,1008.9,309.4,306.6,308,18.7,75.6
11/29/2017 0:40,2.737,0.102,2.782,0.102,2.84,0.102,3.131,0.145,3.092,0.205,1008.8,306.6,302.3,308,18.7,74.8
11/29/2017 0:50,2.84,0.102,2.877,0.145,2.715,0.102,3.02,0.145,3.222,0.251,1008.7,309.4,303.8,309.4,19.1,71
11/29/2017 1:00,2.762,0.177,2.811,0.177,2.764,0.145,3.32,0.102,3.495,0.205,1008.7,313.6,305.2,315,19.4,68.6
11/29/2017 1:10,2.764,0.271,2.818,0.307,3.227,0.323,3.73,0.383,3.844,0.355,1008.7,317.8,316.4,334.7,19.3,68.6
11/29/2017 1:20,3.128,0,3.201,0.102,3.548,0,4.091,0.251,3.938,0.251,1008.7,322,324.8,338.9,18.6,70.4
11/29/2017 1:30,3.233,0.145,3.296,0.177,3.501,0.145,3.813,0.177,3.485,0.251,1008.5,334.7,324.8,336.1,18.3,70.3
11/29/2017 1:40,3.84,0.145,NaN,NaN,3.957,0.177,3.916,0.145,3.131,0.481,1008.5,345.9,337.5,338.9,18.1,70.9
11/29/2017 1:50,4.156,0.177,NaN,NaN,3.249,0.874,3.619,0.532,2.708,0.459,1008.4,357.2,345.9,344.5,18,71.7
11/29/2017 2:00,4.54,0.205,NaN,NaN,3.871,1.12,4.081,0.794,3.109,0.384,1008.3,1.4,0,1.4,18.2,70.8
11/29/2017 2:10,4.5,0.229,NaN,NaN,4.714,0.271,4.653,0.34,2.978,0.205,1008.2,12.7,8.4,5.6,18.8,69.2
11/29/2017 2:20,5.355,0.632,NaN,NaN,4.996,0.323,4.69,0.922,3.06,0.29,1008.2,7,5.6,7,19,67.4
11/29/2017 2:30,6.727,0.251,NaN,NaN,5.456,0.177,5.24,0.78,2.464,0.492,1008.2,2.8,0,2.8,18.3,69.8
11/29/2017 2:40,7.184,0.251,NaN,NaN,5.111,0.63,5.478,0.458,2.843,0.384,1008.2,1.4,358.6,1.4,17.9,71.7
11/29/2017 2:50,7.712,0.29,NaN,NaN,6.451,0.655,3.627,0.863,3.847,0.355,1008,2.8,0,358.6,18.2,68.7
11/29/2017 3:00,6.04,0.502,NaN,NaN,6.672,0.531,5.957,0.813,2.29,0.423,1008,12.7,4.2,1.4,19.3,62.3
11/29/2017 3:10,6.14,0.307,6.278,0.307,5.861,0.323,5.827,0.787,2.157,0.272,1008,18.3,9.8,2.8,19,64.1
11/29/2017 3:20,6.506,0.34,6.628,0.339,6.672,0.383,4.619,0.447,2.396,0.34,1008,25.3,11.3,8.4,18.6,65.2
11/29/2017 3:30,6.118,0.271,6.221,0.271,6.814,0.307,5.046,0.491,2.671,0.37,1008,30.9,16.9,7,18.5,64.9
11/29/2017 3:40,5.667,0.205,5.746,0.205,6.285,0.25,5.979,0.383,2.922,0.325,1008,43.6,26.7,11.3,18.6,64.1
11/29/2017 3:50,5.131,0.177,5.194,0.177,5.743,0.271,5.694,0.597,2.686,0.272,1008,47.8,29.5,11.3,18.6,64
11/29/2017 4:00,5.065,0.205,5.138,0.205,5.79,0.229,5.918,0.491,2.619,0.205,1008,49.2,30.9,12.7,18.5,64.6
